Rvals*1e9,0+g,0+u,0-g,0-u,1g,1u,2g,2u,0+g,0+u,0-g,0-u,1g,1u,2g,2u,0+g,0+u,0-g,0-u,1g,1u,2g,2u
2.912830675280779857e+01,-7.123505015223158807e+03,-7.122536930000082066e+03,-7.123021005502695516e+03,-7.123021005506466281e+03,-7.122778975976301808e+03,-7.123263018586377257e+03,-3.630319586006819366e-01,3.630319586018173061e-01,-6.050491526448240620e-01,6.050573758866448770e-01,3.630689612964488333e-01,-3.629949521337039187e-01,-7.812062607298853045e-02,-5.621787787023151406e-01,nan,nan,nan,nan,nan,nan,5.621920195809329002e-01,7.816494787633165853e-02,nan,nan
2.915424940745794657e+01,-7.123503724187440639e+03,-7.122538220991992603e+03,-7.123021005305579820e+03,-7.123021005309321481e+03,-7.122779621329878864e+03,-7.123262372926149510e+03,-3.620636982404114024e-01,3.620636982415467719e-01,-6.034354072817222914e-01,6.034435867159118061e-01,3.621005038212388172e-01,-3.620268889189901529e-01,-7.791232566856448605e-02,-5.606793816912233330e-01,nan,nan,nan,nan,nan,nan,5.606925520337988633e-01,7.795641136183999176e-02,nan,nan
2.918019206210810523e+01,-7.123502437738881781e+03,-7.122539507397016678e+03,-7.123021005109689213e+03,-7.123021005113400861e+03,-7.122780264390900811e+03,-7.123261729560387721e+03,-3.610988781474455123e-01,3.610988781485808818e-01,-6.018273955614859005e-01,6.018355314608925255e-01,3.611354878366910270e-01,-3.610622647474883706e-01,-7.770476505003995338e-02,-5.591853120038092761e-01,nan,nan,nan,nan,nan,nan,5.591984122483535380e-01,7.774861609902221360e-02,nan,nan
2.920613471675826034e+01,-7.123501155857127742e+03,-7.122540789235506963e+03,-7.123021004915012782e+03,-7.123021004918695326e+03,-7.122780905169528523e+03,-7.123261088478905549e+03,-3.601374830560895024e-01,3.601374830572248720e-01,-6.002250920419101021e-01,6.002331846766537637e-01,3.601738980696609360e-01,-3.601010643615154549e-01,-7.749794093697143227e-02,-5.576965460010330222e-01,nan,nan,nan,nan,nan,nan,5.577095765813182560e-01,7.754155879696299214e-02,nan,nan
2.923207737140841900e+01,-7.123499878521929531e+03,-7.122542066527707902e+03,-7.123021004721543250e+03,-7.123021004725196690e+03,-7.122781543675888315e+03,-7.123260449671574861e+03,-3.591794977818633106e-01,3.591794977829986801e-01,-5.986284714172143140e-01,5.986365210555959493e-01,3.592157193261300563e-01,-3.591432725852428121e-01,-7.729185006564975868e-02,-5.562130601702931498e-01,nan,nan,nan,nan,nan,nan,5.562260215179956058e-01,7.733523618252002851e-02,nan,nan
2.925802002605856700e+01,-7.123498605713149118e+03,-7.122543339293757526e+03,-7.123021004529271522e+03,-7.123021004532895859e+03,-7.122782179920031012e+03,-7.123259813128319365e+03,-3.582249072209987562e-01,3.582249072221341257e-01,-5.970375085144041805e-01,5.970455154229057371e-01,3.582609364939344232e-01,-3.581888743246963713e-01,-7.708648918993091237e-02,-5.547348311217266126e-01,nan,nan,nan,nan,nan,nan,5.547477236662222699e-01,7.712964499921125261e-02,nan,nan
2.928396268070872566e+01,-7.123497337410754881e+03,-7.122544607553687456e+03,-7.123021004338190323e+03,-7.123021004341786465e+03,-7.122782813911978337e+03,-7.123259178839116430e+03,-3.572736963499381635e-01,3.572736963510735331e-01,-5.954521782960000564e-01,5.954601427392844926e-01,3.573095345418551005e-01,-3.572378545641186065e-01,-7.688185508169124993e-02,-5.532618355934019183e-01,nan,nan,nan,nan,nan,nan,5.532746597616067241e-01,7.692478200775666741e-02,nan,nan
2.930990533535888076e+01,-7.123496073594819791e+03,-7.122545871327420173e+03,-7.123021004148290558e+03,-7.123021004151857596e+03,-7.122783445661681071e+03,-7.123258546793989808e+03,-3.563258502248396464e-01,3.563258502259750160e-01,-5.938724558563990286e-01,5.938803780954913236e-01,3.563614985159802018e-01,-3.562901983677875251e-01,-7.667794452863203880e-02,-5.517940504456400053e-01,nan,nan,nan,nan,nan,nan,5.518068066585468667e-01,7.672064398720852829e-02,nan,nan
2.933584799000903942e+01,-7.123494814245523230e+03,-7.122547130634773566e+03,-7.123021003959563132e+03,-7.123021003963101975e+03,-7.122784075179036336e+03,-7.123257916983032374e+03,-3.553813539810827815e-01,3.553813539822182066e-01,-5.922983164227844100e-01,5.923061967187095433e-01,3.554168135451618582e-01,-3.553458908800166682e-01,-7.647475433649265908e-02,-5.503314526597297140e-01,nan,nan,nan,nan,nan,nan,5.503441413382967884e-01,7.651722773208705086e-02,nan,nan
2.936179064465918742e+01,-7.123493559343149172e+03,-7.122548385495463663e+03,-7.123021003772000768e+03,-7.123021003775511417e+03,-7.122784702473903053e+03,-7.123257289396384294e+03,-3.544401928327797768e-01,3.544401928339152019e-01,-5.907297353505782667e-01,5.907375739634517231e-01,3.544754648337402614e-01,-3.544049173224266269e-01,-7.627228132797692073e-02,-5.488740193400923895e-01,nan,nan,nan,nan,nan,nan,5.488866408997469248e-01,7.631453005536485701e-02,nan,nan
2.938773329930934608e+01,-7.123492308868088003e+03,-7.122549635929097349e+03,-7.123021003585593462e+03,-7.123021003589076827e+03,-7.122785327556079210e+03,-7.123256664024213933e+03,-3.535023520722884727e-01,3.535023520734238422e-01,-5.891666881307173753e-01,5.891744853170166607e-01,3.535374376679101260e-01,-3.534672629957640311e-01,-7.607052234122267664e-02,-5.474217277114796776e-01,nan,nan,nan,nan,nan,nan,5.474342825665799994e-01,7.611254778617239369e-02,nan,nan
2.941367595395950119e+01,-7.123491062800831969e+03,-7.122550881955183286e+03,-7.123021003400335758e+03,-7.123021003403790928e+03,-7.122785950435306404e+03,-7.123256040856786967e+03,-3.525678170697305602e-01,3.525678170708659298e-01,-5.876091503796487814e-01,5.876169063940324122e-01,3.526027174066257430e-01,-3.525329132789920550e-01,-7.586947423259216006e-02,-5.459745551211241388e-01,nan,nan,nan,nan,nan,nan,5.459870436826185225e-01,7.591127777031442259e-02,nan,nan
2.943961860860965984e+01,-7.123489821121976092e+03,-7.122552123593120996e+03,-7.123021003216218560e+03,-7.123021003219646445e+03,-7.122786571121292582e+03,-7.123255419884379080e+03,-3.516365732725123538e-01,3.516365732736477234e-01,-5.860570978429677780e-01,5.860648129400942707e-01,3.516712894916054211e-01,-3.516018536265619332e-01,-7.566913387457924189e-02,-5.445324790336089071e-01,nan,nan,nan,nan,nan,nan,5.445449017102323985e-01,7.571071687104409531e-02,nan,nan
2.946556126325980784e+01,-7.123488583812218167e+03,-7.122553360862210866e+03,-7.123021003033232773e+03,-7.123021003036633374e+03,-7.122787189623662925e+03,-7.123254801097345080e+03,-3.507086062048483388e-01,3.507086062059837084e-01,-5.845105063972368953e-01,5.845181808281267877e-01,3.507431394391460344e-01,-3.506740695711414446e-01,-7.546949815542847162e-02,-5.430954770326499315e-01,nan,nan,nan,nan,nan,nan,5.431078342303234940e-01,7.551086196747533452e-02,nan,nan
2.949150391790996650e+01,-7.123487350852358759e+03,-7.122554593781654148e+03,-7.123021002851371122e+03,-7.123021002854745348e+03,-7.122787805952021699e+03,-7.123254184486067970e+03,-3.497839014672884939e-01,3.497839014684239189e-01,-5.829693520436194376e-01,5.829769860574742779e-01,3.498182528401230229e-01,-3.497495467227054178e-01,-7.527056398093302791e-02,-5.416635268233380707e-01,nan,nan,nan,nan,nan,nan,5.416758189430449510e-01,7.531170995504377075e-02,nan,nan
2.951744657256012161e+01,-7.123486122223300299e+03,-7.122555822370544774e+03,-7.123021002670626331e+03,-7.123021002673974181e+03,-7.122788420115918598e+03,-7.123253570040995328e+03,-3.488624447362498882e-01,3.488624447373853132e-01,-5.814336109106079675e-01,5.814412047548103146e-01,3.488966153636283707e-01,-3.488282707630787627e-01,-7.507232827311208223e-02,-5.402366062253900481e-01,nan,nan,nan,nan,nan,nan,5.402488336650759226e-01,7.511325774569643787e-02,nan,nan
2.954338922721028027e+01,-7.123484897906041624e+03,-7.122557046647881180e+03,-7.123021002490990213e+03,-7.123021002494310778e+03,-7.122789032124830555e+03,-7.123252957752622933e+03,-3.479442217635502765e-01,3.479442217646857016e-01,-5.799032592503863270e-01,5.799108131732282345e-01,3.479782127542421222e-01,-3.479102274523029337e-01,-7.487478796882703069e-02,-5.388146931730546374e-01,nan,nan,nan,nan,nan,nan,5.388268563315249393e-01,7.491550226819285174e-02,nan,nan
2.956933188186042827e+01,-7.123483677881685253e+03,-7.122558266632559935e+03,-7.123021002312454584e+03,-7.123021002315749683e+03,-7.122789641988219046e+03,-7.123252347611494770e+03,-3.470292183759454696e-01,3.470292183770809502e-01,-5.783782734433771111e-01,5.783857876895126537e-01,3.470630308311228873e-01,-3.469954026268169400e-01,-7.467794002266185671e-02,-5.373977657216382209e-01,nan,nan,nan,nan,nan,nan,5.374098649925928006e-01,7.471844046696365926e-02,nan,nan
2.959527453651058693e+01,-7.123482462131432840e+03,-7.122559482343377567e+03,-7.123021002135012168e+03,-7.123021002138280892e+03,-7.122790249715460050e+03,-7.123251739608215757e+03,-3.461174204746694794e-01,3.461174204758048489e-01,-5.768586299927846994e-01,5.768661048032299732e-01,3.461510554870983469e-01,-3.460837821940003778e-01,-7.448178140384445478e-02,-5.359858020387826549e-01,nan,nan,nan,nan,nan,nan,5.359978378129334198e-01,7.452206930286608966e-02,nan,nan
2.962121719116074203e+01,-7.123481250636582445e+03,-7.122560693799035107e+03,-7.123021001958653869e+03,-7.123021001961898037e+03,-7.122790855315902263e+03,-7.123251133733415372e+03,-3.452088140349792167e-01,3.452088140361146418e-01,-5.753443055236857617e-01,5.753517411412758520e-01,3.452422726913937367e-01,-3.451753521367209032e-01,-7.428630909836829443e-02,-5.345787804067557714e-01,nan,nan,nan,nan,nan,nan,5.345907530724740564e-01,7.432638575235053779e-02,nan,nan
2.964715984581089714e+01,-7.123480043378532173e+03,-7.122561901018130811e+03,-7.123021001783375141e+03,-7.123021001786593843e+03,-7.122791458798846179e+03,-7.123250529977796759e+03,-3.443033851057007988e-01,3.443033851068361684e-01,-5.738352767848482472e-01,5.738426734496897552e-01,3.443366684823558899e-01,-3.442700985124247381e-01,-7.409152010760344798e-02,-5.331766792239411856e-01,nan,nan,nan,nan,nan,nan,5.331885891668922683e-01,7.413138680805218816e-02,nan,nan
2.967310250046104869e+01,-7.123478840338778355e+03,-7.122563104019169259e+03,-7.123021001609165978e+03,-7.123021001612359214e+03,-7.122792060173532263e+03,-7.123249928332097625e+03,-3.434011198087802419e-01,3.434011198099156115e-01,-5.723315206496408791e-01,5.723388785972929327e-01,3.434342289765481837e-01,-3.433680074504081858e-01,-7.389741144947313545e-02,-5.317794769989711012e-01,nan,nan,nan,nan,nan,nan,5.317913246020972151e-01,7.393706947754712100e-02,nan,nan
2.969904515511120735e+01,-7.123477641498911908e+03,-7.122564302820555895e+03,-7.123021001436020924e+03,-7.123021001439187785e+03,-7.122792659449164603e+03,-7.123249328787112063e+03,-3.425020043388354307e-01,3.425020043399708003e-01,-5.708330141060287133e-01,5.708403335747789242e-01,3.425349403596555931e-01,-3.424690651509081363e-01,-7.370398015600769515e-02,-5.303871523543173261e-01,nan,nan,nan,nan,nan,nan,5.303989379986663311e-01,7.374343078551254260e-02,nan,nan
2.972498780976136246e+01,-7.123476446840620156e+03,-7.122565497440602485e+03,-7.123021001263929975e+03,-7.123021001267073189e+03,-7.122793256634882709e+03,-7.123248731333670548e+03,-3.416060249627147494e-01,3.416060249638501189e-01,-5.693397342683965690e-01,5.693470154919850756e-01,3.416387888937606476e-01,-3.415732578905590344e-01,-7.351122327585153660e-02,-5.289996840251712795e-01,nan,nan,nan,nan,nan,nan,5.290114080882298842e-01,7.355046777100540667e-02,nan,nan
2.975093046441151756e+01,-7.123475256345688649e+03,-7.122566687897521660e+03,-7.123021001092887673e+03,-7.123021001096006330e+03,-7.122793851739799720e+03,-7.123248135962673587e+03,-3.407131680190544909e-01,3.407131680201898605e-01,-5.678516583693635766e-01,5.678589015806210227e-01,3.407457609073389904e-01,-3.406805720142074279e-01,-7.331913787290739171e-02,-5.276170508564654860e-01,nan,nan,nan,nan,nan,nan,5.276287137131911997e-01,7.335817748935304083e-02,nan,nan
2.977687311906166912e+01,-7.123474069995997525e+03,-7.122567874209433285e+03,-7.123021000922885833e+03,-7.123021000925979934e+03,-7.122794444772961469e+03,-7.123247542665043511e+03,-3.398234199178428172e-01,3.398234199189782423e-01,-5.663687637588736834e-01,5.663759691879022284e-01,3.398558428043543245e-01,-3.397909939385499456e-01,-7.312772102633104121e-02,-5.262392318045958639e-01,nan,nan,nan,nan,nan,nan,5.262508338270477370e-01,7.316655701058254191e-02,nan,nan
2.980281577371182777e+01,-7.123472887773517868e+03,-7.122569056394361724e+03,-7.123021000753918088e+03,-7.123021000756987632e+03,-7.122795035743381050e+03,-7.123246951431764501e+03,-3.389367671399842186e-01,3.389367671411196437e-01,-5.648910279051051475e-01,5.648981957838259405e-01,3.389690210588014452e-01,-3.389045101530427928e-01,-7.293696983043236604e-02,-5.248662059353287335e-01,nan,nan,nan,nan,nan,nan,5.248777474945308663e-01,7.297560342060414873e-02,nan,nan
2.982875842836198288e+01,-7.123471709660317174e+03,-7.122570234470238574e+03,-7.123021000585976253e+03,-7.123021000589022151e+03,-7.122795624660018802e+03,-7.123246362253868938e+03,-3.380531962368691912e-01,3.380531962380045607e-01,-5.634184283944705385e-01,5.634255589502572548e-01,3.380852822137967451e-01,-3.380211072153542773e-01,-7.274688139433090062e-02,-5.234979524234070203e-01,nan,nan,nan,nan,nan,nan,5.235094338857553264e-01,7.278531382047379039e-02,nan,nan
2.985470108301213799e+01,-7.123470535638559340e+03,-7.122571408454899938e+03,-7.123021000419053053e+03,-7.123021000422075304e+03,-7.122796211531778681e+03,-7.123245775122432860e+03,-3.371726938299453025e-01,3.371726938310806720e-01,-5.619509429316167370e-01,5.619580363909335574e-01,3.372046128843066981e-01,-3.371407717550027883e-01,-7.255745284309868259e-02,-5.221344505526011037e-01,nan,nan,nan,nan,nan,nan,5.221458722832056365e-01,7.259568532539953378e-02,nan,nan
2.988064373766228954e+01,-7.123469365690497398e+03,-7.122572578366090056e+03,-7.123021000253143939e+03,-7.123021000256141633e+03,-7.122796796367536444e+03,-7.123245190028574143e+03,-3.362952466102921978e-01,3.362952466114275674e-01,-5.604885493348774617e-01,5.604956059232790722e-01,3.363269997544193757e-01,-3.362634904688093229e-01,-7.236868131586626784e-02,-5.207756797143598959e-01,nan,nan,nan,nan,nan,nan,5.207870420751050666e-01,7.240671506713801386e-02,nan,nan
2.990658639231244464e+01,-7.123468199798476235e+03,-7.122573744221462221e+03,-7.123021000088237997e+03,-7.123021000091213864e+03,-7.122797379176106915e+03,-7.123244606963458864e+03,-3.354208413381981058e-01,3.354208413393334753e-01,-5.590312255399112473e-01,5.590382454802238499e-01,3.354524295782539411e-01,-3.353892501245354651e-01,-7.218056396716272805e-02,-5.194216194065541803e-01,nan,nan,nan,nan,nan,nan,5.194329227575184005e-01,7.221840019142664047e-02,nan,nan
2.993252904696260330e+01,-7.123467037944935328e+03,-7.122574906038576955e+03,-7.123020999924332500e+03,-7.123020999927283810e+03,-7.122797959966279450e+03,-7.123244025918312218e+03,-3.345494648427417284e-01,3.345494648438770979e-01,-5.575789495942444773e-01,5.575859331083847792e-01,3.345808891754131764e-01,-3.345180375590643962e-01,-7.199309796598063471e-02,-5.180722492346778729e-01,nan,nan,nan,nan,nan,nan,5.180834939323275545e-01,7.203073785906480286e-02,nan,nan
2.995847170161275841e+01,-7.123465880112403283e+03,-7.122576063834903835e+03,-7.123020999761415624e+03,-7.123020999764346016e+03,-7.122798538746767917e+03,-7.123243446884381228e+03,-3.336811040213749635e-01,3.336811040225103331e-01,-5.561316996618188568e-01,5.561386469689750811e-01,3.337123654400784289e-01,-3.336498396765819052e-01,-7.180628049622873876e-02,-5.167275489091186502e-01,nan,nan,nan,nan,nan,nan,5.167387353091110747e-01,7.184372524577907482e-02,nan,nan
2.998441435626290996e+01,-7.123464726283501477e+03,-7.122577217627819664e+03,-7.123020999599486458e+03,-7.123020999602393204e+03,-7.122799115526263449e+03,-7.123242869852975673e+03,-3.328157458395089585e-01,3.328157458406443281e-01,-5.546894540202629287e-01,5.546963653396232985e-01,3.328468453255482018e-01,-3.327846434476668946e-01,-7.162010875590618664e-02,-5.153874982468933386e-01,nan,nan,nan,nan,nan,nan,5.153986267003012323e-01,7.165735954156318699e-02,nan,nan
3.001035701091306507e+01,-7.123463576440935867e+03,-7.122578367434613938e+03,-7.123020999438532272e+03,-7.123020999441417189e+03,-7.122799690313405335e+03,-7.123242294815444438e+03,-3.319533773301030499e-01,3.319533773312384195e-01,-5.532521910554351052e-01,5.532590666070973384e-01,3.319843158642470371e-01,-3.319224359138388536e-01,-7.143457995853559617e-02,-5.140520771663771304e-01,nan,nan,nan,nan,nan,nan,5.140631480260005048e-01,7.147163795123116781e-02,nan,nan
3.003629966556322373e+01,-7.123462430567509728e+03,-7.122579513272487020e+03,-7.123020999278551244e+03,-7.123020999281412514e+03,-7.122800263116791029e+03,-7.123241721763187343e+03,-3.310939855932579778e-01,3.310939855943933474e-01,-5.518198892723376048e-01,5.518267292682139669e-01,3.311247641449881485e-01,-3.310632041811913950e-01,-7.124969133097466822e-02,-5.127212656961892545e-01,nan,nan,nan,nan,nan,nan,5.127322793056342531e-01,7.128655769368413830e-02,nan,nan
3.006224232021337883e+01,-7.123461288646109097e+03,-7.122580655158546506e+03,-7.123020999119533371e+03,-7.123020999122372814e+03,-7.122800833944955230e+03,-7.123241150687634217e+03,-3.302375577958090447e-01,3.302375577969444143e-01,-5.503925272796550416e-01,5.503993319371147663e-01,3.302681773302538204e-01,-3.302069354240302346e-01,-7.106544011551359230e-02,-5.113950439598757836e-01,nan,nan,nan,nan,nan,nan,5.114060006666060199e-01,7.110211600325760939e-02,nan,nan
3.008818497486353039e+01,-7.123460150659712781e+03,-7.122581793109817227e+03,-7.123020998961473197e+03,-7.123020998964290811e+03,-7.122801402806425358e+03,-7.123240581580278558e+03,-3.293840811709250471e-01,3.293840811720604722e-01,-5.489700838024873519e-01,5.489768533325332101e-01,3.294145426452814718e-01,-3.293536168812352116e-01,-7.088182356736197343e-02,-5.100733921915108215e-01,nan,nan,nan,nan,nan,nan,5.100842923371310400e-01,7.091831012702896897e-02,nan,nan
3.011412762951368549e+01,-7.123459016591383261e+03,-7.122582927143231245e+03,-7.123020998804364353e+03,-7.123020998807160140e+03,-7.122801969709656078e+03,-7.123240014432636599e+03,-3.285335430177072080e-01,3.285335430188425776e-01,-5.475525376714358572e-01,5.475592722859801142e-01,3.285638473826111294e-01,-3.285032358580792788e-01,-7.069883895665225737e-02,-5.087562907209390861e-01,nan,nan,nan,nan,nan,nan,5.087671346470350464e-01,7.073513732828103084e-02,nan,nan
3.014007028416384415e+01,-7.123457886424273966e+03,-7.122584057275634223e+03,-7.123020998648199566e+03,-7.123020998650973524e+03,-7.122802534663062033e+03,-7.123239449236294604e+03,-3.276859307007936040e-01,3.276859307019289735e-01,-5.461398678298792220e-01,5.461465677390151541e-01,3.277160789020854281e-01,-3.276557797271379968e-01,-7.051648356804167406e-02,-5.074437199859374026e-01,nan,nan,nan,nan,nan,nan,5.074545080298313859e-01,7.055259488261801659e-02,nan,nan
3.016601293881399926e+01,-7.123456760141623818e+03,-7.122585183523787236e+03,-7.123020998492973376e+03,-7.123020998495726417e+03,-7.122803097675013305e+03,-7.123238885982859756e+03,-3.268412316499643144e-01,3.268412316510997395e-01,-5.447320533276069909e-01,5.447387187396088848e-01,3.268712246244831476e-01,-3.268112359246515553e-01,-7.033475469923815282e-02,-5.061356605179810897e-01,nan,nan,nan,nan,nan,nan,5.061463930151495205e-01,7.037068008012770104e-02,nan,nan
3.019195559346415081e+01,-7.123455637726758141e+03,-7.122586305904362234e+03,-7.123020998338678510e+03,-7.123020998341409722e+03,-7.122803658753855416e+03,-7.123238324663990170e+03,-3.259994333597501792e-01,3.259994333608855488e-01,-5.433290733226385782e-01,5.433357044448712259e-01,3.260292720387951704e-01,-3.259695919496152783e-01,-7.015364966266811331e-02,-5.048320929552375658e-01,nan,nan,nan,nan,nan,nan,5.048427702390994032e-01,7.018939022591395849e-02,nan,nan
3.021789824811430591e+01,-7.123454519163087753e+03,-7.122587424433948399e+03,-7.123020998185309509e+03,-7.123020998188019803e+03,-7.122804217907865677e+03,-7.123237765271385797e+03,-3.251605233890432767e-01,3.251605233901787018e-01,-5.419309070803137729e-01,5.419375041174134822e-01,3.251902086985865026e-01,-3.251308353701460874e-01,-6.997316578336025550e-02,-5.035329980311393783e-01,nan,nan,nan,nan,nan,nan,5.035436204328609389e-01,7.000872263789867378e-02,nan,nan
3.024384090276446457e+01,-7.123453404434109871e+03,-7.122588539129046694e+03,-7.123020998032858188e+03,-7.123020998035547564e+03,-7.122804775145305939e+03,-7.123237207796790244e+03,-3.243244893607120094e-01,3.243244893618473790e-01,-5.405375339732927387e-01,5.405440971308053122e-01,3.243540222201772849e-01,-3.242949538125685649e-01,-6.979330040197848084e-02,-5.022383565803607564e-01,nan,nan,nan,nan,nan,nan,5.022489244294148225e-01,6.982867464808856228e-02,nan,nan
3.026978355741461968e+01,-7.123452293523405388e+03,-7.122589650006075317e+03,-7.123020997881320909e+03,-7.123020997883989367e+03,-7.122805330474364382e+03,-7.123236652231987136e+03,-3.234913189612165785e-01,3.234913189623519481e-01,-5.391489334806465195e-01,5.391554629595702863e-01,3.235207002826427924e-01,-3.234619349723288906e-01,-6.961405087105822231e-02,-5.009481495348115931e-01,nan,nan,nan,nan,nan,nan,5.009586631581913752e-01,6.964924360207901122e-02,nan,nan
3.029572621206477123e+01,-7.123451186414638869e+03,-7.122590757081365155e+03,-7.123020997730688578e+03,-7.123020997733337026e+03,-7.122805883903209178e+03,-7.123236098568815578e+03,-3.226609999402290652e-01,3.226609999413644903e-01,-5.377650851842190605e-01,5.377715811873713392e-01,3.226902306305419188e-01,-3.226317666030809050e-01,-6.943541455782291372e-02,-4.996623579267281401e-01,nan,nan,nan,nan,nan,nan,4.996728176468734905e-01,6.947042685916676730e-02,nan,nan
3.032166886671492634e+01,-7.123450083091560373e+03,-7.122591860371167968e+03,-7.123020997580958465e+03,-7.123020997583585086e+03,-7.122806435439957568e+03,-7.123235546799129224e+03,-3.218335201102538456e-01,3.218335201113892152e-01,-5.363859687722651870e-01,5.363924314997348120e-01,3.218626010675507132e-01,-3.218044365248715621e-01,-6.925738884260476680e-02,-4.983809628821059268e-01,nan,nan,nan,nan,nan,nan,4.983913690222639969e-01,6.929222179281997740e-02,nan,nan
3.034761152136508500e+01,-7.123448983538001812e+03,-7.122592959891647297e+03,-7.123020997432119657e+03,-7.123020997434727178e+03,-7.122806985092694049e+03,-7.123234996914856310e+03,-3.210088673462535014e-01,3.210088673473889265e-01,-5.350115640376316151e-01,5.350179936885979259e-01,3.210377994673763169e-01,-3.209799326177744661e-01,-6.907997111890024078e-02,-4.971039456263615097e-01,nan,nan,nan,nan,nan,nan,4.971142985058645825e-01,6.911462578875934848e-02,nan,nan
3.037355417601524010e+01,-7.123447887737880592e+03,-7.122594055658889374e+03,-7.123020997284170335e+03,-7.123020997286758757e+03,-7.122807532869446732e+03,-7.123234448907936894e+03,-3.201870295852745629e-01,3.201870295864099325e-01,-5.336418508759379620e-01,5.336482476468518144e-01,3.202158137573860586e-01,-3.201582428273468395e-01,-6.890315879436684221e-02,-4.958312874795404168e-01,nan,nan,nan,nan,nan,nan,4.958415874170197801e-01,6.893763624713403204e-02,nan,nan
3.039949683066539166e+01,-7.123446795675193243e+03,-7.122595147688893121e+03,-7.123020997137103222e+03,-7.123020997139671636e+03,-7.122808078778226445e+03,-7.123233902770379245e+03,-3.193679948260775836e-01,3.193679948272129532e-01,-5.322768092873957357e-01,5.322831733737984905e-01,3.193966319304308854e-01,-3.193393551555345766e-01,-6.872694928851515173e-02,-4.945629698574967037e-01,nan,nan,nan,nan,nan,nan,4.945732171682333811e-01,6.876125058124073208e-02,nan,nan
3.042543948531554676e+01,-7.123445707334019062e+03,-7.122596235997578333e+03,-7.123020996990911954e+03,-7.123020996993459448e+03,-7.122808622826973078e+03,-7.123233358494202548e+03,-3.185517511287681569e-01,3.185517511299035265e-01,-5.309164193704418722e-01,5.309227509678748902e-01,3.185802420412073843e-01,-3.185232576688576955e-01,-6.855134003537158294e-02,-4.932989742717999726e-01,nan,nan,nan,nan,nan,nan,4.933091692692298524e-01,6.858546621732412862e-02,nan,nan
3.045138213996570542e+01,-7.123444622698517378e+03,-7.122597320600783860e+03,-7.123020996845589252e+03,-7.123020996848118557e+03,-7.122809165023611058e+03,-7.123232816071493289e+03,-3.177382866144329854e-01,3.177382866155683550e-01,-5.295606613271957031e-01,5.295669606284718611e-01,3.177666322053482872e-01,-3.177099384956818540e-01,-6.837632848165148269e-02,-4.920392823284224226e-01,nan,nan,nan,nan,nan,nan,4.920494253243293259e-01,6.841028059469475564e-02,nan,nan
3.047732479461586053e+01,-7.123443541752932106e+03,-7.122598401514265788e+03,-7.123020996701132390e+03,-7.123020996703642595e+03,-7.122809705376012971e+03,-7.123232275494367968e+03,-3.169275894647755609e-01,3.169275894659109305e-01,-5.282095154634589562e-01,5.282157826613911311e-01,3.169557905985129764e-01,-3.168993858234898653e-01,-6.820191208689463380e-02,-4.907838757278077946e-01,nan,nan,nan,nan,nan,nan,4.907939670290328849e-01,6.823569116582903216e-02,nan,nan
3.050326744926601208e+01,-7.123442464481584466e+03,-7.122599478753699259e+03,-7.123020996557533181e+03,-7.123020996560023377e+03,-7.122810243892005019e+03,-7.123231736754980375e+03,-3.161196479217560085e-01,3.161196479228914336e-01,-5.268629621823492926e-01,5.268691974670218769e-01,3.161477054554779897e-01,-3.160915878988816985e-01,-6.802808832343676393e-02,-4.895327362592248877e-01,nan,nan,nan,nan,nan,nan,4.895427761761237395e-01,6.806169539634585042e-02,nan,nan
3.052921010391616718e+01,-7.123441390868876624e+03,-7.122600552334683925e+03,-7.123020996414785259e+03,-7.123020996417256356e+03,-7.122810780579396123e+03,-7.123231199845527954e+03,-3.153144502872326504e-01,3.153144502883680755e-01,-5.255209819870287902e-01,5.255271855476166820e-01,3.153423650737749995e-01,-3.152865330303029623e-01,-6.785485467704947815e-02,-4.882858458109030075e-01,nan,nan,nan,nan,nan,nan,4.882958346476097833e-01,6.788829076487416792e-02,nan,nan
3.055515275856632584e+01,-7.123440320899288963e+03,-7.122601622272735767e+03,-7.123020996272884986e+03,-7.123020996275337893e+03,-7.122811315445920627e+03,-7.123230664758246348e+03,-3.145119849226071240e-01,3.145119849237424936e-01,-5.241835554807039443e-01,5.241897275063820416e-01,3.145397578082338441e-01,-3.144842095853164210e-01,-6.768220864608548437e-02,-4.870431863608125633e-01,nan,nan,nan,nan,nan,nan,4.870531244188741060e-01,6.771547476285524891e-02,nan,nan
3.058109541321648095e+01,-7.123439254557381901e+03,-7.122602688583294366e+03,-7.123020996131825086e+03,-7.123020996134258894e+03,-7.122811848499316511e+03,-7.123230131485414859e+03,-3.137122402484698869e-01,3.137122402496053120e-01,-5.228506633648066781e-01,5.228568040420213947e-01,3.137398720746205072e-01,-3.136846059896924999e-01,-6.751014774119259987e-02,-4.858047399771400210e-01,nan,nan,nan,nan,nan,nan,4.858146275576364914e-01,6.754324489420848732e-02,nan,nan
3.060703806786663250e+01,-7.123438191827794071e+03,-7.122603751281719269e+03,-7.123020995991600103e+03,-7.123020995994016630e+03,-7.122812379747246268e+03,-7.123229600019346435e+03,-3.129152047442509965e-01,3.129152047453863661e-01,-5.215222864389943425e-01,5.215283959532825975e-01,3.129426963459991384e-01,-3.128877107283187797e-01,-6.733866948631832272e-02,-4.845704888196740168e-01,nan,nan,nan,nan,nan,nan,4.845803262235117148e-01,6.737159867534590896e-02,nan,nan
