Rvals*1e9,0a1,0a1,0a1,0a1,0a1,0a1,0a1
7.090762846205345775e-08,-7.128221903323695187e+03,-7.125213193176376080e+03,-7.124804135288734869e+03,-5.516091484266983258e+00,-2.125290068234862328e+00,-1.955659197924482839e+00,-1.934808808640880340e+00
7.094945437465267951e-08,-7.128221932831730555e+03,-7.125213221614842951e+03,-7.124804166302783415e+03,-5.516150645330823110e+00,-2.125300098759626000e+00,-1.955696234273883061e+00,-1.934880505365565995e+00
7.099128028725191449e-08,-7.128221962270522454e+03,-7.125213249988460120e+03,-7.124804197241395741e+03,-5.516209667315513876e+00,-2.125310113041450677e+00,-1.955733176020215458e+00,-1.934952032951370970e+00
7.103310619985113624e-08,-7.128221991640280976e+03,-7.125213278297415854e+03,-7.124804228104801041e+03,-5.516268550626346467e+00,-2.125320111098123466e+00,-1.955770023474138419e+00,-1.935023391896130152e+00
7.107493211245037123e-08,-7.128222020941196206e+03,-7.125213306541890233e+03,-7.124804258893232145e+03,-5.516327295673636222e+00,-2.125330092952082861e+00,-1.955806776934808200e+00,-1.935094582696394783e+00
7.111675802504960621e-08,-7.128222050173470961e+03,-7.125213334722065156e+03,-7.124804289606923703e+03,-5.516385902858475632e+00,-2.125340058622568584e+00,-1.955843436701823146e+00,-1.935165605846175030e+00
7.115858393764882796e-08,-7.128222079337316245e+03,-7.125213362838114335e+03,-7.124804320246095813e+03,-5.516444372593651835e+00,-2.125350008134491375e+00,-1.955880003085351371e+00,-1.935236461843171440e+00
7.120040985024806295e-08,-7.128222108432923051e+03,-7.125213390890230585e+03,-7.124804350810986762e+03,-5.516502705268180762e+00,-2.125359941506365313e+00,-1.955916476381114322e+00,-1.935307151173916385e+00
7.124223576284728470e-08,-7.128222137460488739e+03,-7.125213418878568518e+03,-7.124804381301808462e+03,-5.516560901298227293e+00,-2.125369858760034703e+00,-1.955952856885636137e+00,-1.935377674330888365e+00
7.128406167544651969e-08,-7.128222166420217036e+03,-7.125213446803336410e+03,-7.124804411718808296e+03,-5.516618961062443205e+00,-2.125379759917417122e+00,-1.955989144901585819e+00,-1.935448031802724955e+00
7.132588758804575467e-08,-7.128222195312303484e+03,-7.125213474664687965e+03,-7.124804442062197268e+03,-5.516676884985367124e+00,-2.125389645001379169e+00,-1.956025340720745742e+00,-1.935518224072233728e+00
7.136771350064497642e-08,-7.128222224136948171e+03,-7.125213502462811448e+03,-7.124804472332201840e+03,-5.516734673442287296e+00,-2.125399514029780335e+00,-1.956061444646459035e+00,-1.935588251628472811e+00
7.140953941324421141e-08,-7.128222252894343910e+03,-7.125213530197884211e+03,-7.124804502529052115e+03,-5.516792326841370553e+00,-2.125409367027241814e+00,-1.956097456968464154e+00,-1.935658114952486741e+00
7.145136532584343316e-08,-7.128222281584688062e+03,-7.125213557870082695e+03,-7.124804532652970920e+03,-5.516849845572595612e+00,-2.125419204013196506e+00,-1.956133377980468158e+00,-1.935727814526587487e+00
7.149319123844266815e-08,-7.128222310208177078e+03,-7.125213585479579706e+03,-7.124804562704175623e+03,-5.516907230024301612e+00,-2.125429025008858552e+00,-1.956169207974818747e+00,-1.935797350829251418e+00
7.153501715104188990e-08,-7.128222338765000131e+03,-7.125213613026550775e+03,-7.124804592682887233e+03,-5.516964480592968734e+00,-2.125438830038589799e+00,-1.956204947245988590e+00,-1.935866724339383893e+00
7.157684306364112488e-08,-7.128222367255357312e+03,-7.125213640511168705e+03,-7.124804622589332212e+03,-5.517021597668659183e+00,-2.125448619121117044e+00,-1.956240596082587491e+00,-1.935935935530982199e+00
7.161866897624035987e-08,-7.128222395679437795e+03,-7.125213667933609031e+03,-7.124804652423727930e+03,-5.517078581635955992e+00,-2.125458392278709141e+00,-1.956276154767791597e+00,-1.936004984880545177e+00
7.166049488883958162e-08,-7.128222424037434394e+03,-7.125213695294043646e+03,-7.124804682186292666e+03,-5.517135432887195989e+00,-2.125468149534168294e+00,-1.956311623596497462e+00,-1.936073872862111855e+00
7.170232080143881660e-08,-7.128222452329538100e+03,-7.125213722592658087e+03,-7.124804711877248337e+03,-5.517192151804451328e+00,-2.125477890906621425e+00,-1.956347002854372796e+00,-1.936142599945300802e+00
7.174414671403803835e-08,-7.128222480555942639e+03,-7.125213749829594235e+03,-7.124804741496803217e+03,-5.517248738775801797e+00,-2.125487616420321135e+00,-1.956382292826975622e+00,-1.936211166598807099e+00
7.178597262663727334e-08,-7.128222508716835364e+03,-7.125213777005059455e+03,-7.124804771045188318e+03,-5.517305194177874128e+00,-2.125497326094697659e+00,-1.956417493796080986e+00,-1.936279573293663292e+00
7.182779853923650833e-08,-7.128222536812404542e+03,-7.125213804119197448e+03,-7.124804800522606456e+03,-5.517361518397835951e+00,-2.125507019954008925e+00,-1.956452606048613596e+00,-1.936347820493421690e+00
7.186962445183573008e-08,-7.128222564842847532e+03,-7.125213831172191931e+03,-7.124804829929280459e+03,-5.517417711817056869e+00,-2.125516698015980754e+00,-1.956487629863013167e+00,-1.936415908662616259e+00
7.191145036443496506e-08,-7.128222592808340778e+03,-7.125213858164211160e+03,-7.124804859265425875e+03,-5.517473774812055254e+00,-2.125526360306865481e+00,-1.956522565528652446e+00,-1.936483838268744595e+00
7.195327627703418681e-08,-7.128222620709087096e+03,-7.125213885095416117e+03,-7.124804888531244615e+03,-5.517529707762391489e+00,-2.125536006845518244e+00,-1.956557413316231120e+00,-1.936551609767591220e+00
7.199510218963342180e-08,-7.128222648545256561e+03,-7.125213911965993248e+03,-7.124804917726968597e+03,-5.517585511039802881e+00,-2.125545637655473996e+00,-1.956592173510450561e+00,-1.936619223620774655e+00
7.203692810223265678e-08,-7.128222676317042897e+03,-7.125213938776094437e+03,-7.124804946852788817e+03,-5.517641185027946094e+00,-2.125555252755412905e+00,-1.956626846390754126e+00,-1.936686680288091544e+00
7.207875401483187854e-08,-7.128222704024638915e+03,-7.125213965525897038e+03,-7.124804975908937195e+03,-5.517696730098689883e+00,-2.125564852170670704e+00,-1.956661432226724839e+00,-1.936753980226212590e+00
7.212057992743111352e-08,-7.128222731668220149e+03,-7.125213992215559301e+03,-7.124805004895604725e+03,-5.517752146613416286e+00,-2.125574435919404870e+00,-1.956695931303185976e+00,-1.936821123887676466e+00
7.216240584003033527e-08,-7.128222759247976683e+03,-7.125214018845251303e+03,-7.124805033813013324e+03,-5.517807434958848845e+00,-2.125584004026781937e+00,-1.956730343888513746e+00,-1.936888111727889550e+00
7.220423175262957026e-08,-7.128222786764084958e+03,-7.125214045415144938e+03,-7.124805062661368538e+03,-5.517862595495881095e+00,-2.125593556514288274e+00,-1.956764670261176953e+00,-1.936954944200407480e+00
7.224605766522880524e-08,-7.128222814216738698e+03,-7.125214071925399367e+03,-7.124805091440879551e+03,-5.517917628599461111e+00,-2.125603093399711874e+00,-1.956798910688734239e+00,-1.937021621751128686e+00
7.228788357782802699e-08,-7.128222841606111615e+03,-7.125214098376180118e+03,-7.124805120151749179e+03,-5.517972534629366876e+00,-2.125612614711351434e+00,-1.956833065452419085e+00,-1.937088144831836667e+00
7.232970949042726198e-08,-7.128222868932388337e+03,-7.125214124767659087e+03,-7.124805148794195702e+03,-5.518027313958127067e+00,-2.125622120465044063e+00,-1.956867134815002629e+00,-1.937154513891369723e+00
7.237153540302648373e-08,-7.128222896195755311e+03,-7.125214151099987248e+03,-7.124805177368416480e+03,-5.518081966949567985e+00,-2.125631610686769868e+00,-1.956901119048110704e+00,-1.937220729370656036e+00
7.241336131562571872e-08,-7.128222923396384431e+03,-7.125214177373342864e+03,-7.124805205874615240e+03,-5.518136493964843403e+00,-2.125641085395404417e+00,-1.956935018420129069e+00,-1.937286791716669399e+00
7.245518722822495370e-08,-7.128222950534461233e+03,-7.125214203587872362e+03,-7.124805234312994799e+03,-5.518190895372589111e+00,-2.125650544616621840e+00,-1.956968833199111302e+00,-1.937352701370657293e+00
7.249701314082417545e-08,-7.128222977610167618e+03,-7.125214229743748547e+03,-7.124805262683768888e+03,-5.518245171530570481e+00,-2.125659988366774833e+00,-1.957002563652944449e+00,-1.937418458774931906e+00
7.253883905342341044e-08,-7.128223004623675479e+03,-7.125214255841140584e+03,-7.124805290987136686e+03,-5.518299322787814987e+00,-2.125669416673340528e+00,-1.957036210044268199e+00,-1.937484064370106562e+00
7.258066496602263219e-08,-7.128223031575164896e+03,-7.125214281880184899e+03,-7.124805319223291008e+03,-5.518353349522076456e+00,-2.125678829554165983e+00,-1.957069772643874161e+00,-1.937549518591114905e+00
7.262249087862186718e-08,-7.128223058464818678e+03,-7.125214307861064299e+03,-7.124805347392441035e+03,-5.518407252079250647e+00,-2.125688227035996913e+00,-1.957103251710470726e+00,-1.937614821876253224e+00
7.266431679122108893e-08,-7.128223085292807809e+03,-7.125214333783932489e+03,-7.124805375494787768e+03,-5.518461030817979562e+00,-2.125697609134927113e+00,-1.957136647508799232e+00,-1.937679974660450055e+00
7.270614270382032391e-08,-7.128223112059310552e+03,-7.125214359648944082e+03,-7.124805403530527656e+03,-5.518514686095219446e+00,-2.125706975876797244e+00,-1.957169960299266709e+00,-1.937744977377435784e+00
7.274796861641955890e-08,-7.128223138764509713e+03,-7.125214385456266427e+03,-7.124805431499869883e+03,-5.518568218264351621e+00,-2.125716327282269003e+00,-1.957203190340525367e+00,-1.937809830457178029e+00
7.278979452901878065e-08,-7.128223165408567183e+03,-7.125214411206057775e+03,-7.124805459402999077e+03,-5.518621627675166508e+00,-2.125725663375057639e+00,-1.957236337897285239e+00,-1.937874534332649556e+00
7.283162044161801563e-08,-7.128223191991667591e+03,-7.125214436898470012e+03,-7.124805487240127150e+03,-5.518674914676171994e+00,-2.125734984172869879e+00,-1.957269403226109761e+00,-1.937939089432168860e+00
7.287344635421723738e-08,-7.128223218513983738e+03,-7.125214462533665028e+03,-7.124805515011435091e+03,-5.518728079630001560e+00,-2.125744289702078849e+00,-1.957302386584512721e+00,-1.938003496181344598e+00
7.291527226681647237e-08,-7.128223244975683883e+03,-7.125214488111791979e+03,-7.124805542717131175e+03,-5.518781122876548650e+00,-2.125753579982976316e+00,-1.957335288229655079e+00,-1.938067755009729609e+00
7.295709817941570736e-08,-7.128223271376944467e+03,-7.125214513633021852e+03,-7.124805570357410033e+03,-5.518834044763224256e+00,-2.125762855040345567e+00,-1.957368108415848074e+00,-1.938131866338032472e+00
7.299892409201492911e-08,-7.128223297717933747e+03,-7.125214539097499255e+03,-7.124805597932460842e+03,-5.518886845638770744e+00,-2.125772114890846165e+00,-1.957400847397365640e+00,-1.938195830590137669e+00
7.304075000461416409e-08,-7.128223323998830892e+03,-7.125214564505387898e+03,-7.124805625442481869e+03,-5.518939525849036798e+00,-2.125781359557694650e+00,-1.957433505432133014e+00,-1.938259648189936346e+00
7.308257591721338584e-08,-7.128223350219805980e+03,-7.125214589856834209e+03,-7.124805652887665929e+03,-5.518992085739776066e+00,-2.125790589067871217e+00,-1.957466082772332250e+00,-1.938323319557527569e+00
7.312440182981262083e-08,-7.128223376381023627e+03,-7.125214615152001898e+03,-7.124805680268207652e+03,-5.519044525646160437e+00,-2.125799803438796154e+00,-1.957498579665861271e+00,-1.938386845108587719e+00
7.316622774241185581e-08,-7.128223402482654819e+03,-7.125214640391031935e+03,-7.124805707584296215e+03,-5.519096845917932370e+00,-2.125809002695045358e+00,-1.957530996366553033e+00,-1.938450225263068205e+00
7.320805365501107757e-08,-7.128223428524872361e+03,-7.125214665574095307e+03,-7.124805734836128067e+03,-5.519149046895050148e+00,-2.125818186855654268e+00,-1.957563333126743244e+00,-1.938513460434943880e+00
7.324987956761031255e-08,-7.128223454507843599e+03,-7.125214690701335712e+03,-7.124805762023889656e+03,-5.519201128914064114e+00,-2.125827355944979846e+00,-1.957595590187663159e+00,-1.938576551041256923e+00
7.329170548020953430e-08,-7.128223480431737698e+03,-7.125214715772897762e+03,-7.124805789147769246e+03,-5.519253092317352838e+00,-2.125836509987995004e+00,-1.957627767809450692e+00,-1.938639497492524733e+00
7.333353139280876929e-08,-7.128223506296716550e+03,-7.125214740788945164e+03,-7.124805816207956923e+03,-5.519304937437449432e+00,-2.125845648999856063e+00,-1.957659866229454870e+00,-1.938702300201215145e+00
7.337535730540800427e-08,-7.128223532102952049e+03,-7.125214765749626167e+03,-7.124805843204647317e+03,-5.519356664617873776e+00,-2.125854773007147980e+00,-1.957691885696994927e+00,-1.938764959578708424e+00
7.341718321800722602e-08,-7.128223557850612451e+03,-7.125214790655093566e+03,-7.124805870138025966e+03,-5.519408274185284569e+00,-2.125863882031281626e+00,-1.957723826463531491e+00,-1.938827476032557673e+00
7.345900913060646101e-08,-7.128223583539859646e+03,-7.125214815505491060e+03,-7.124805897008274769e+03,-5.519459766474042794e+00,-2.125872976093420963e+00,-1.957755688764690749e+00,-1.938889849968686629e+00
7.350083504320568276e-08,-7.128223609170863710e+03,-7.125214840300985088e+03,-7.124805923815591086e+03,-5.519511141825386602e+00,-2.125882055217481081e+00,-1.957787472849285670e+00,-1.938952081797046034e+00
7.354266095580491775e-08,-7.128223634743782895e+03,-7.125214865041707526e+03,-7.124805950560148631e+03,-5.519562400561872195e+00,-2.125891119423612530e+00,-1.957819178955198192e+00,-1.939014171919492657e+00
7.358448686840415273e-08,-7.128223660258789096e+03,-7.125214889727811169e+03,-7.124805977242137487e+03,-5.519613543013285550e+00,-2.125900168734130791e+00,-1.957850807330145493e+00,-1.939076120737314390e+00
7.362631278100337448e-08,-7.128223685716033287e+03,-7.125214914359451541e+03,-7.124806003861748650e+03,-5.519664569521063768e+00,-2.125909203174083828e+00,-1.957882358214026564e+00,-1.939137928657391985e+00
7.366813869360260947e-08,-7.128223711115695551e+03,-7.125214938936771432e+03,-7.124806030419158560e+03,-5.519715480398056151e+00,-2.125918222760369236e+00,-1.957913831842608143e+00,-1.939199596077084031e+00
7.370996460620183122e-08,-7.128223736457928680e+03,-7.125214963459926366e+03,-7.124806056914554574e+03,-5.519766275983696957e+00,-2.125927227521008156e+00,-1.957945228454327946e+00,-1.939261123396698094e+00
7.375179051880106621e-08,-7.128223761742893657e+03,-7.125214987929045492e+03,-7.124806083348114043e+03,-5.519816956594306490e+00,-2.125936217473551881e+00,-1.957976548300762065e+00,-1.939322511011949857e+00
7.379361643140030119e-08,-7.128223786970755100e+03,-7.125215012344297975e+03,-7.124806109720026143e+03,-5.519867522563216333e+00,-2.125945192641678805e+00,-1.958007791598193492e+00,-1.939383759319504463e+00
7.383544234399952294e-08,-7.128223812141667622e+03,-7.125215036705818420e+03,-7.124806136030470952e+03,-5.519917974206943967e+00,-2.125954153047842521e+00,-1.958038958601504120e+00,-1.939444868718370962e+00
7.387726825659875793e-08,-7.128223837255804938e+03,-7.125215061013751438e+03,-7.124806162279623095e+03,-5.519968311855318888e+00,-2.125963098713663069e+00,-1.958070049534496260e+00,-1.939505839597710946e+00
7.391909416919797968e-08,-7.128223862313317113e+03,-7.125215085268248913e+03,-7.124806188467673564e+03,-5.520018535822035943e+00,-2.125972029662617224e+00,-1.958101064639389488e+00,-1.939566672351673571e+00
7.396092008179721466e-08,-7.128223887314362401e+03,-7.125215109469447270e+03,-7.124806214594789708e+03,-5.520068646432851445e+00,-2.125980945914078823e+00,-1.958132004146311056e+00,-1.939627367371570710e+00
7.400274599439644965e-08,-7.128223912259103599e+03,-7.125215133617497486e+03,-7.124806240661160700e+03,-5.520118644009540887e+00,-2.125989847493297447e+00,-1.958162868287852909e+00,-1.939687925047434813e+00
7.404457190699567140e-08,-7.128223937147699871e+03,-7.125215157712535074e+03,-7.124806266666954798e+03,-5.520168528866675750e+00,-2.125998734420348146e+00,-1.958193657295487888e+00,-1.939748345763863346e+00
7.408639781959490639e-08,-7.128223961980300373e+03,-7.125215181754721016e+03,-7.124806292612357538e+03,-5.520218301312713294e+00,-2.126007606717661425e+00,-1.958224371406116271e+00,-1.939808629915027893e+00
7.412822373219412814e-08,-7.128223986757070634e+03,-7.125215205744189007e+03,-7.124806318497548091e+03,-5.520267961680689339e+00,-2.126016464407205486e+00,-1.958255010841476906e+00,-1.939868777880863648e+00
7.417004964479336312e-08,-7.128224011478169814e+03,-7.125215229681073652e+03,-7.124806344322692894e+03,-5.520317510277452655e+00,-2.126025307513326634e+00,-1.958285575837307224e+00,-1.939928790048728313e+00
7.421187555739258487e-08,-7.128224036143744343e+03,-7.125215253565524108e+03,-7.124806370087972027e+03,-5.520366947411142533e+00,-2.126034136054254287e+00,-1.958316066620963358e+00,-1.939988666799930428e+00
7.425370146999181986e-08,-7.128224060753958838e+03,-7.125215277397681348e+03,-7.124806395793562842e+03,-5.520416273409320951e+00,-2.126042950054333858e+00,-1.958346483423174078e+00,-1.940048408516162670e+00
7.429552738259105484e-08,-7.128224085308967005e+03,-7.125215301177690890e+03,-7.124806421439636324e+03,-5.520465488572069646e+00,-2.126051749536412849e+00,-1.958376826460301867e+00,-1.940108015580437550e+00
7.433735329519027660e-08,-7.128224109808908906e+03,-7.125215324905685520e+03,-7.124806447026369824e+03,-5.520514593216233834e+00,-2.126060534519266021e+00,-1.958407095967631850e+00,-1.940167488369252791e+00
7.437917920778951158e-08,-7.128224134253960074e+03,-7.125215348581808939e+03,-7.124806472553932508e+03,-5.520563587645287207e+00,-2.126069305030764411e+00,-1.958437292171821831e+00,-1.940226827261743336e+00
7.442100512038873333e-08,-7.128224158644260569e+03,-7.125215372206207576e+03,-7.124806498022508094e+03,-5.520612472174263985e+00,-2.126078061087524951e+00,-1.958467415292609148e+00,-1.940286032635862190e+00
7.446283103298796832e-08,-7.128224182979965917e+03,-7.125215395779007849e+03,-7.124806523432251197e+03,-5.520661247109590164e+00,-2.126086802714297175e+00,-1.958497465556913841e+00,-1.940345104865264680e+00
7.450465694558720330e-08,-7.128224207261232550e+03,-7.125215419300369831e+03,-7.124806548783347353e+03,-5.520709912754389492e+00,-2.126095529932033656e+00,-1.958527443182555672e+00,-1.940404044326153654e+00
7.454648285818642505e-08,-7.128224231488208716e+03,-7.125215442770402660e+03,-7.124806574075958451e+03,-5.520758469421933157e+00,-2.126104242765091357e+00,-1.958557348396133602e+00,-1.940462851388013776e+00
7.458830877078566004e-08,-7.128224255661044481e+03,-7.125215466189265499e+03,-7.124806599310260935e+03,-5.520806917407211856e+00,-2.126112941232594977e+00,-1.958587181419756851e+00,-1.940521526424885845e+00
7.463013468338488179e-08,-7.128224279779896278e+03,-7.125215489557092042e+03,-7.124806624486421242e+03,-5.520855257020893525e+00,-2.126121625358989409e+00,-1.958616942469596944e+00,-1.940580069808670816e+00
7.467196059598411678e-08,-7.128224303844911447e+03,-7.125215512874025080e+03,-7.124806649604610357e+03,-5.520903488564222528e+00,-2.126130295164652129e+00,-1.958646631767829493e+00,-1.940638481908064872e+00
7.471378650858335176e-08,-7.128224327856237323e+03,-7.125215536140183758e+03,-7.124806674664991988e+03,-5.520951612336538972e+00,-2.126138950672722849e+00,-1.958676249533036540e+00,-1.940696763084829080e+00
7.475561242118257351e-08,-7.128224351814025795e+03,-7.125215559355719961e+03,-7.124806699667739849e+03,-5.520999628642808688e+00,-2.126147591904718581e+00,-1.958705795981860565e+00,-1.940754913713396590e+00
7.479743833378180850e-08,-7.128224375718428746e+03,-7.125215582520764656e+03,-7.124806724613016740e+03,-5.521047537776926362e+00,-2.126156218883166638e+00,-1.958735271334918204e+00,-1.940812934156637581e+00
7.483926424638103025e-08,-7.128224399569588968e+03,-7.125215605635455177e+03,-7.124806749500990009e+03,-5.521095340038622012e+00,-2.126164831627230800e+00,-1.958764675798113197e+00,-1.940870824775970060e+00
7.488109015898026524e-08,-7.128224423367656527e+03,-7.125215628699928857e+03,-7.124806774331831548e+03,-5.521143035735027738e+00,-2.126173430165493983e+00,-1.958794009599134300e+00,-1.940928585940313811e+00
7.492291607157950022e-08,-7.128224447112780581e+03,-7.125215651714310297e+03,-7.124806799105697792e+03,-5.521190625150230957e+00,-2.126182014513851914e+00,-1.958823272950437566e+00,-1.940986218005708031e+00
7.496474198417872197e-08,-7.128224470805108467e+03,-7.125215674678738651e+03,-7.124806823822759725e+03,-5.521238108587930071e+00,-2.126190584696817432e+00,-1.958852466060092556e+00,-1.941043721335806937e+00
7.500656789677795696e-08,-7.128224494444784796e+03,-7.125215697593357618e+03,-7.124806848483182875e+03,-5.521285486332983439e+00,-2.126199140737152771e+00,-1.958881589149619629e+00,-1.941101096289053363e+00
7.504839380937717871e-08,-7.128224518031955085e+03,-7.125215720458286341e+03,-7.124806873087120948e+03,-5.521332758692537368e+00,-2.126207682654844167e+00,-1.958910642424463999e+00,-1.941158343223509553e+00
7.509021972197641369e-08,-7.128224541566765765e+03,-7.125215743273668522e+03,-7.124806897634749475e+03,-5.521379925954302159e+00,-2.126216210472198664e+00,-1.958939626101251053e+00,-1.941215462496808097e+00
7.513204563457564868e-08,-7.128224565049363264e+03,-7.125215766039626942e+03,-7.124806922126224890e+03,-5.521426988404537717e+00,-2.126224724213859663e+00,-1.958968540385946255e+00,-1.941272454464255226e+00
7.517387154717487043e-08,-7.128224588479887643e+03,-7.125215788756301663e+03,-7.124806946561711811e+03,-5.521473946333406602e+00,-2.126233223899739677e+00,-1.958997385491717313e+00,-1.941329319480595395e+00
7.521569745977410542e-08,-7.128224611858485332e+03,-7.125215811423816376e+03,-7.124806970941361214e+03,-5.521520800043605348e+00,-2.126241709551335735e+00,-1.959026161627534623e+00,-1.941386057898587092e+00
7.525752337237332717e-08,-7.128224635185301850e+03,-7.125215834042312053e+03,-7.124806995265352271e+03,-5.521567549810932896e+00,-2.126250181191708499e+00,-1.959054869000398824e+00,-1.941442670071743315e+00
7.529934928497256215e-08,-7.128224658460485443e+03,-7.125215856611916934e+03,-7.124807019533830498e+03,-5.521614195932803781e+00,-2.126258638843447901e+00,-1.959083507822614756e+00,-1.941499156349184574e+00
7.534117519757178390e-08,-7.128224681684163443e+03,-7.125215879132757436e+03,-7.124807043746964155e+03,-5.521660738679694092e+00,-2.126267082525564511e+00,-1.959112078293837378e+00,-1.941555517083039195e+00
7.538300111017101889e-08,-7.128224704856492281e+03,-7.125215901604964529e+03,-7.124807067904906944e+03,-5.521707178358669310e+00,-2.126275512265286771e+00,-1.959140580628066397e+00,-1.941611752620918008e+00
7.542482702277025387e-08,-7.128224727977605653e+03,-7.125215924028670088e+03,-7.124807092007816209e+03,-5.521753515241769605e+00,-2.126283928078542829e+00,-1.959169015026450023e+00,-1.941667863310717390e+00
7.546665293536947563e-08,-7.128224751047645441e+03,-7.125215946404001443e+03,-7.124807116055855658e+03,-5.521799749620814879e+00,-2.126292329991374963e+00,-1.959197381697223017e+00,-1.941723849496736154e+00
7.550847884796871061e-08,-7.128224774066757163e+03,-7.125215968731094108e+03,-7.124807140049185364e+03,-5.521845881770074627e+00,-2.126300718022768876e+00,-1.959225680836451655e+00,-1.941779711527506169e+00
7.555030476056793236e-08,-7.128224797035079973e+03,-7.125215991010063590e+03,-7.124807163987955391e+03,-5.521891911975046696e+00,-2.126309092197870676e+00,-1.959253912656607088e+00,-1.941835449744966802e+00
7.559213067316716735e-08,-7.128224819952747566e+03,-7.125216013241048131e+03,-7.124807187872323084e+03,-5.521937840521256469e+00,-2.126317452537017871e+00,-1.959282077355199103e+00,-1.941891064491544139e+00
7.563395658576640233e-08,-7.128224842819905462e+03,-7.125216035424176880e+03,-7.124807211702446693e+03,-5.521983667681193531e+00,-2.126325799062108501e+00,-1.959310175138121224e+00,-1.941946556110635935e+00
7.567578249836562408e-08,-7.128224865636693721e+03,-7.125216057559565343e+03,-7.124807235478480834e+03,-5.522029393744329440e+00,-2.126334131792952942e+00,-1.959338206201795218e+00,-1.942001924944022129e+00
7.571760841096485907e-08,-7.128224888403244222e+03,-7.125216079647355400e+03,-7.124807259200584667e+03,-5.522075018981256633e+00,-2.126342450757022995e+00,-1.959366170747224078e+00,-1.942057171327967957e+00
7.575943432356408082e-08,-7.128224911119699755e+03,-7.125216101687661649e+03,-7.124807282868900074e+03,-5.522120543670871129e+00,-2.126350755971482265e+00,-1.959394068975477854e+00,-1.942112295602992367e+00
7.580126023616331581e-08,-7.128224933786199472e+03,-7.125216123680610508e+03,-7.124807306483592583e+03,-5.522165968097686672e+00,-2.126359047458719509e+00,-1.959421901085904194e+00,-1.942167298105815565e+00
7.584308614876255079e-08,-7.128224956402877979e+03,-7.125216145626334765e+03,-7.124807330044811351e+03,-5.522211292521506998e+00,-2.126367325241357964e+00,-1.959449667279656193e+00,-1.942222179173562324e+00
7.588491206136177254e-08,-7.128224978969872609e+03,-7.125216167524957200e+03,-7.124807353552710993e+03,-5.522256517230523798e+00,-2.126375589342535122e+00,-1.959477367748432952e+00,-1.942276939139597092e+00
7.592673797396100753e-08,-7.128225001487311602e+03,-7.125216189376599687e+03,-7.124807377007437935e+03,-5.522301642493253837e+00,-2.126383839780275231e+00,-1.959505002693454179e+00,-1.942331578336214282e+00
7.596856388656022928e-08,-7.128225023955340475e+03,-7.125216211181388644e+03,-7.124807400409149523e+03,-5.522346668586948226e+00,-2.126392076579672441e+00,-1.959532572304810483e+00,-1.942386097102558384e+00
7.601038979915946427e-08,-7.128225046374094745e+03,-7.125216232939449583e+03,-7.124807423757998549e+03,-5.522391595777154549e+00,-2.126400299763818502e+00,-1.959560076781616367e+00,-1.942440495765218600e+00
7.605221571175869925e-08,-7.128225068743704469e+03,-7.125216254650907103e+03,-7.124807447054126897e+03,-5.522436424338978966e+00,-2.126408509350440124e+00,-1.959587516322689460e+00,-1.942494774656129408e+00
7.609404162435792100e-08,-7.128225091064304252e+03,-7.125216276315878531e+03,-7.124807470297692817e+03,-5.522481154544342630e+00,-2.126416705365056892e+00,-1.959614891115735613e+00,-1.942548934105375213e+00
7.613586753695715599e-08,-7.128225113336033246e+03,-7.125216297934490285e+03,-7.124807493488843647e+03,-5.522525786657772606e+00,-2.126424887826360077e+00,-1.959642201357366220e+00,-1.942602974438942809e+00
7.617769344955637774e-08,-7.128225135559023329e+03,-7.125216319506866057e+03,-7.124807516627727637e+03,-5.522570320956480039e+00,-2.126433056758631146e+00,-1.959669447240006246e+00,-1.942656895987165955e+00
7.621951936215561272e-08,-7.128225157733400920e+03,-7.125216341033125900e+03,-7.124807539714491213e+03,-5.522614757695988530e+00,-2.126441212180163909e+00,-1.959696628952949604e+00,-1.942710699076229286e+00
7.626134527475484771e-08,-7.128225179859306081e+03,-7.125216362513391687e+03,-7.124807562749285353e+03,-5.522659097155078634e+00,-2.126449354115877544e+00,-1.959723746688522894e+00,-1.942764384030807312e+00
7.630317118735406946e-08,-7.128225201936866142e+03,-7.125216383947794384e+03,-7.124807585732264670e+03,-5.522703339589144278e+00,-2.126457482587989833e+00,-1.959750800636389734e+00,-1.942817951173652968e+00
7.634499709995330445e-08,-7.128225223966216618e+03,-7.125216405336433127e+03,-7.124807608663559222e+03,-5.522747485267473166e+00,-2.126465597615226244e+00,-1.959777790992645041e+00,-1.942871400828572792e+00
7.638682301255252620e-08,-7.128225245947488474e+03,-7.125216426679449796e+03,-7.124807631543329080e+03,-5.522791534466271912e+00,-2.126473699222573899e+00,-1.959804717938307572e+00,-1.942924733319488118e+00
7.642864892515176118e-08,-7.128225267880810861e+03,-7.125216447976960808e+03,-7.124807654371717035e+03,-5.522835487427310674e+00,-2.126481787427856762e+00,-1.959831581667667466e+00,-1.942977948963701795e+00
7.647047483775099617e-08,-7.128225289766314745e+03,-7.125216469229071663e+03,-7.124807677148863149e+03,-5.522879344419823866e+00,-2.126489862256623731e+00,-1.959858382364592089e+00,-1.943031048084903567e+00
7.651230075035021792e-08,-7.128225311604132003e+03,-7.125216490435916967e+03,-7.124807699874918399e+03,-5.522923105720685122e+00,-2.126497923727170392e+00,-1.959885120215714815e+00,-1.943084030999148393e+00
