R_values,HFavg
8.471045079042011058e-08,3.742149381375642608e-03
8.491703648827927956e-08,3.716351004711472648e-03
8.512362218613843530e-08,3.690792602278466280e-03
8.533020788399759105e-08,3.665471348541573648e-03
8.553679358185674679e-08,3.640384458476210536e-03
8.574337927971591577e-08,3.615529186770373611e-03
8.594996497757507151e-08,3.590902827210228684e-03
8.615655067543422725e-08,3.566502712013364974e-03
8.636313637329338300e-08,3.542326211162066286e-03
8.656972207115255197e-08,3.518370731832233533e-03
8.677630776901170772e-08,3.494633717703290489e-03
8.698289346687086346e-08,3.471112648393399457e-03
8.718947916473001920e-08,3.447805038823041970e-03
8.739606486258918818e-08,3.424708438677178182e-03
8.760265056044834392e-08,3.401820431817113161e-03
8.780923625830749967e-08,3.379138635682241067e-03
8.801582195616665541e-08,3.356660700798255823e-03
8.822240765402582439e-08,3.334384310171038292e-03
8.842899335188498013e-08,3.312307178806983988e-03
8.863557904974413587e-08,3.290427053165286258e-03
8.884216474760330485e-08,3.268741710658723196e-03
8.904875044546246059e-08,3.247248959153997434e-03
8.925533614332161633e-08,3.225946636443557513e-03
8.946192184118077208e-08,3.204832609825430511e-03
8.966850753903994106e-08,3.183904775559099135e-03
8.987509323689909680e-08,3.163161058478573817e-03
9.008167893475825254e-08,3.142599411432097419e-03
9.028826463261740828e-08,3.122217814947316709e-03
9.049485033047657726e-08,3.102014276724663743e-03
9.070143602833573300e-08,3.081986831225942778e-03
9.090802172619488875e-08,3.062133539201624191e-03
9.111460742405404449e-08,3.042452487358932901e-03
9.132119312191321347e-08,3.022941787889807993e-03
9.152777881977236921e-08,3.003599578099471097e-03
9.173436451763152495e-08,2.984424019995918394e-03
9.194095021549068070e-08,2.965413299950599591e-03
9.214753591334984967e-08,2.946565628217397755e-03
9.235412161120900542e-08,2.927879238651245886e-03
9.256070730906816116e-08,2.909352388300764838e-03
9.276729300692731690e-08,2.890983357066695836e-03
9.297387870478648588e-08,2.872770447351352761e-03
9.318046440264564162e-08,2.854711983679553405e-03
9.338705010050479737e-08,2.836806312404214353e-03
9.359363579836395311e-08,2.819051801340752804e-03
9.380022149622312209e-08,2.801446839438326546e-03
9.400680719408227783e-08,2.783989836476438631e-03
9.421339289194143357e-08,2.766679222724497886e-03
9.441997858980058931e-08,2.749513448634612837e-03
9.462656428765975829e-08,2.732490984566044324e-03
9.483314998551891403e-08,2.715610320451952980e-03
9.503973568337806978e-08,2.698869965493536256e-03
9.524632138123722552e-08,2.682268447908966666e-03
9.545290707909639450e-08,2.665804314616971715e-03
9.565949277695555024e-08,2.649476131000595355e-03
9.586607847481470598e-08,2.633282480531496782e-03
9.607266417267387496e-08,2.617221964621062151e-03
9.627924987053303070e-08,2.601293202287818622e-03
9.648583556839218645e-08,2.585494829899636672e-03
9.669242126625134219e-08,2.569825500928502211e-03
9.689900696411051117e-08,2.554283885689343121e-03
9.710559266196966691e-08,2.538868671111197111e-03
9.731217835982882265e-08,2.523578560463467582e-03
9.751876405768797840e-08,2.508412273121471848e-03
9.772534975554714737e-08,2.493368544363436419e-03
9.793193545340630312e-08,2.478446125085520101e-03
9.813852115126545886e-08,2.463643781632267760e-03
9.834510684912461460e-08,2.448960295534089414e-03
9.855169254698378358e-08,2.434394463294148585e-03
9.875827824484293932e-08,2.419945096165367938e-03
9.896486394270209507e-08,2.405611019957974283e-03
9.917144964056125081e-08,2.391391074806624526e-03
9.937803533842041979e-08,2.377284114986706696e-03
9.958462103627957553e-08,2.363289008694495399e-03
9.979120673413873127e-08,2.349404637852672839e-03
9.999779243199788701e-08,2.335629897885312199e-03
1.002043781298570560e-07,2.321963697607394399e-03
1.004109638277162117e-07,2.308404958963409127e-03
1.006175495255753675e-07,2.294952616853544215e-03
1.008241352234345232e-07,2.281605618947515554e-03
1.010307209212936922e-07,2.268362925528047760e-03
1.012373066191528479e-07,2.255223509284719641e-03
1.014438923170120037e-07,2.242186355174958633e-03
1.016504780148711594e-07,2.229250460221257266e-03
1.018570637127303284e-07,2.216414833332192198e-03
1.020636494105894841e-07,2.203678495187673565e-03
1.022702351084486399e-07,2.191040478000901449e-03
1.024768208063078089e-07,2.178499825459755210e-03
1.026834065041669646e-07,2.166055592451025368e-03
1.028899922020261204e-07,2.153706844972834347e-03
1.030965778998852761e-07,2.141452659995626579e-03
1.033031635977444451e-07,2.129292125251527109e-03
1.035097492956036008e-07,2.117224339168543960e-03
1.037163349934627566e-07,2.105248410619726691e-03
1.039229206913219123e-07,2.093363458875556905e-03
1.041295063891810813e-07,2.081568613389938455e-03
1.043360920870402370e-07,2.069863013721147393e-03
1.045426777848993928e-07,2.058245809347243518e-03
1.047492634827585485e-07,2.046716159552432104e-03
1.049558491806177175e-07,2.035273233302884593e-03
1.051624348784768732e-07,2.023916209101890920e-03
1.053690205763360290e-07,2.012644274844340060e-03
1.055756062741951847e-07,2.001456627739245549e-03
1.057821919720543537e-07,1.990352474122904485e-03
1.059887776699135094e-07,1.979331029415783150e-03
1.061953633677726652e-07,1.968391517899295388e-03
1.064019490656318209e-07,1.957533172684813513e-03
1.066085347634909899e-07,1.946755235571294342e-03
1.068151204613501456e-07,1.936056956872584658e-03
1.070217061592093014e-07,1.925437595399233067e-03
1.072282918570684571e-07,1.914896418287371019e-03
1.074348775549276261e-07,1.904432700909558431e-03
1.076414632527867818e-07,1.894045726723426462e-03
1.078480489506459376e-07,1.883734787243380700e-03
1.080546346485050933e-07,1.873499181853988940e-03
1.082612203463642623e-07,1.863338217765291016e-03
1.084678060442234181e-07,1.853251209873790859e-03
1.086743917420825738e-07,1.843237480706092510e-03
1.088809774399417428e-07,1.833296360245982885e-03
1.090875631378008985e-07,1.823427185896929004e-03
1.092941488356600543e-07,1.813629302401234458e-03
1.095007345335192100e-07,1.803902061668244319e-03
1.097073202313783790e-07,1.794244822759077625e-03
1.099139059292375347e-07,1.784656951745597180e-03
1.101204916270966905e-07,1.775137821659658046e-03
1.103270773249558594e-07,1.765686812332317767e-03
1.105336630228150284e-07,1.756303310398553722e-03
1.107402487206741709e-07,1.746986709158029677e-03
1.109468344185333399e-07,1.737736408491557995e-03
1.111534201163924824e-07,1.728551814777336791e-03
1.113600058142516514e-07,1.719432340835929046e-03
1.115665915121108204e-07,1.710377405811694916e-03
1.117731772099699629e-07,1.701386435111482695e-03
1.119797629078291319e-07,1.692458860317946207e-03
1.121863486056883008e-07,1.683594119113192029e-03
1.123929343035474433e-07,1.674791655227130926e-03
1.125995200014066123e-07,1.666050918310595617e-03
1.128061056992657548e-07,1.657371363911088044e-03
1.130126913971249238e-07,1.648752453366336083e-03
1.132192770949840928e-07,1.640193653735574431e-03
1.134258627928432353e-07,1.631694437738015046e-03
1.136324484907024043e-07,1.623254283678289599e-03
1.138390341885615732e-07,1.614872675395922835e-03
1.140456198864207158e-07,1.606549102169442045e-03
1.142522055842798847e-07,1.598283058653050554e-03
1.144587912821390272e-07,1.590074044788819703e-03
1.146653769799981962e-07,1.581921565811182651e-03
1.148719626778573652e-07,1.573825132125443449e-03
1.150785483757165077e-07,1.565784259240405370e-03
1.152851340735756767e-07,1.557798467725256307e-03
1.154917197714348457e-07,1.549867283146464086e-03
1.156983054692940146e-07,1.541990236035439485e-03
1.159048911671531571e-07,1.534166861754469435e-03
1.161114768650123261e-07,1.526396700495819513e-03
1.163180625628714686e-07,1.518679297223570835e-03
1.165246482607306376e-07,1.511014201554599376e-03
1.167312339585898066e-07,1.503400967794283520e-03
1.169378196564489491e-07,1.495839154809396531e-03
1.171444053543081181e-07,1.488328326015534147e-03
1.173509910521672870e-07,1.480868049290205149e-03
1.175575767500264296e-07,1.473457896927693857e-03
1.177641624478855985e-07,1.466097445577080414e-03
1.179707481457447410e-07,1.458786276226520717e-03
1.181773338436039100e-07,1.451523974140815892e-03
1.183839195414630790e-07,1.444310128751601259e-03
1.185905052393222215e-07,1.437144333700236939e-03
1.187970909371813905e-07,1.430026186730690629e-03
1.190036766350405595e-07,1.422955289604875290e-03
1.192102623328997152e-07,1.415931248167548624e-03
1.194168480307588842e-07,1.408953672187545757e-03
1.196234337286180267e-07,1.402022175388319266e-03
1.198300194264771957e-07,1.395136375330939451e-03
1.200366051243363646e-07,1.388295893445311117e-03
1.202431908221955072e-07,1.381500354921032150e-03
1.204497765200546761e-07,1.374749388685836318e-03
1.206563622179138451e-07,1.368042627384258780e-03
1.208629479157729876e-07,1.361379707296568120e-03
1.210695336136321566e-07,1.354760268341011946e-03
1.212761193114912991e-07,1.348183953967595867e-03
1.214827050093504681e-07,1.341650411154042457e-03
1.216892907072096371e-07,1.335159290379517132e-03
1.218958764050687796e-07,1.328710245591840358e-03
1.221024621029279485e-07,1.322302934108005599e-03
1.223090478007871175e-07,1.315937016651905428e-03
1.225156334986462600e-07,1.309612157239803572e-03
1.227222191965054290e-07,1.303328023174271828e-03
1.229288048943645980e-07,1.297084285016791416e-03
1.231353905922237405e-07,1.290880616567544091e-03
1.233419762900829095e-07,1.284716694780747891e-03
1.235485619879420520e-07,1.278592199757249640e-03
1.237551476858012210e-07,1.272506814717125215e-03
1.239617333836603899e-07,1.266460225926471610e-03
1.241683190815195324e-07,1.260452122704817891e-03
1.243749047793787014e-07,1.254482197365840157e-03
1.245814904772378704e-07,1.248550145190412391e-03
1.247880761750970129e-07,1.242655664391574587e-03
1.249946618729561819e-07,1.236798456076356259e-03
1.252012475708153244e-07,1.230978224240387303e-03
1.254078332686744934e-07,1.225194675697832952e-03
1.256144189665336623e-07,1.219447520082965215e-03
1.258210046643928049e-07,1.213736469760561595e-03
1.260275903622519738e-07,1.208061239889457765e-03
1.262341760601111428e-07,1.202421548303301592e-03
1.264407617579702853e-07,1.196817115536602614e-03
1.266473474558294543e-07,1.191247664739848331e-03
1.268539331536885968e-07,1.185712921746421384e-03
1.270605188515477658e-07,1.180212614919223541e-03
1.272671045494069348e-07,1.174746475212206558e-03
1.274736902472660773e-07,1.169314236095589116e-03
1.276802759451252462e-07,1.163915633580787186e-03
1.278868616429844152e-07,1.158550406139567668e-03
1.280934473408435577e-07,1.153218294695065784e-03
1.283000330387027267e-07,1.147919042577771670e-03
1.285066187365618692e-07,1.142652395553150207e-03
1.287132044344210382e-07,1.137418101727773623e-03
1.289197901322802072e-07,1.132215911567286066e-03
1.291263758301393497e-07,1.127045577862718527e-03
1.293329615279985187e-07,1.121906855681757860e-03
1.295395472258576876e-07,1.116799502367400417e-03
1.297461329237168301e-07,1.111723277516168040e-03
1.299527186215759991e-07,1.106677942960366612e-03
1.301593043194351681e-07,1.101663262700943152e-03
1.303658900172943106e-07,1.096679002908606225e-03
1.305724757151534796e-07,1.091724931955041647e-03
1.307790614130126221e-07,1.086800820260880665e-03
1.309856471108717911e-07,1.081906440420784578e-03
1.311922328087309600e-07,1.077041567077011803e-03
1.313988185065901026e-07,1.072205976921215918e-03
