R_values,HFavg
6.148308192439128649e-08,3.874536531351623872e-04
6.168966762225045547e-08,3.796231202501076083e-04
6.189625332010961121e-08,3.719769710751280145e-04
6.210283901796876695e-08,3.645102510687139061e-04
6.230942471582792270e-08,3.572181552179245264e-04
6.251601041368709168e-08,3.500960230285273716e-04
6.272259611154624742e-08,3.431393337392364511e-04
6.292918180940540316e-08,3.363437016047101085e-04
6.313576750726455890e-08,3.297048714757693693e-04
6.334235320512372788e-08,3.232187144902127162e-04
6.354893890298288362e-08,3.168812239080580329e-04
6.375552460084203937e-08,3.106885110770235743e-04
6.396211029870119511e-08,3.046368016235647303e-04
6.416869599656036409e-08,2.987224316264473832e-04
6.437528169441951983e-08,2.929418441570306401e-04
6.458186739227867557e-08,2.872915857173211724e-04
6.478845309013783132e-08,2.817683030036277798e-04
6.499503878799700029e-08,2.763687396032764982e-04
6.520162448585615604e-08,2.710897328935971216e-04
6.540821018371531178e-08,2.659282110809727071e-04
6.561479588157446752e-08,2.608811902387970171e-04
6.582138157943363650e-08,2.559457716346515100e-04
6.602796727729279224e-08,2.511191389679880018e-04
6.623455297515194799e-08,2.463985556831176245e-04
6.644113867301110373e-08,2.417813626365386851e-04
6.664772437087027271e-08,2.372649755663588131e-04
6.685431006872942845e-08,2.328468827046890866e-04
6.706089576658858419e-08,2.285246426803496896e-04
6.726748146444773993e-08,2.242958821942011335e-04
6.747406716230690891e-08,2.201582939091167998e-04
6.768065286016606465e-08,2.161096345400437735e-04
6.788723855802522040e-08,2.121477227647118905e-04
6.809382425588437614e-08,2.082704373740853099e-04
6.830040995374354512e-08,2.044757153922546820e-04
6.850699565160270086e-08,2.007615503360284689e-04
6.871358134946185660e-08,1.971259905538317832e-04
6.892016704732101235e-08,1.935671374561934123e-04
6.912675274518018132e-08,1.900831439808825984e-04
6.933333844303933707e-08,1.866722130769630334e-04
6.953992414089849281e-08,1.833325960691581694e-04
6.974650983875764855e-08,1.800625913507246660e-04
6.995309553661681753e-08,1.768605428926093507e-04
7.015968123447597327e-08,1.737248389523301248e-04
7.036626693233512902e-08,1.706539107512071104e-04
7.057285263019428476e-08,1.676462310722854113e-04
7.077943832805345374e-08,1.647003132791723709e-04
7.098602402591260948e-08,1.618147098924964367e-04
7.119260972377176522e-08,1.589880115876439741e-04
7.139919542163092096e-08,1.562188460415200051e-04
7.160578111949008994e-08,1.535058767934970340e-04
7.181236681734924569e-08,1.508478022973577142e-04
7.201895251520840143e-08,1.482433549059351222e-04
7.222553821306757041e-08,1.456912998004554689e-04
7.243212391092672615e-08,1.431904341050540305e-04
7.263870960878588189e-08,1.407395859820098996e-04
7.284529530664503763e-08,1.383376137659070087e-04
7.305188100450420661e-08,1.359834050046629199e-04
7.325846670236336235e-08,1.336758757144707293e-04
7.346505240022251810e-08,1.314139695845369636e-04
7.367163809808167384e-08,1.291966571079683403e-04
7.387822379594084282e-08,1.270229348625434617e-04
7.408480949379999856e-08,1.248918248471454686e-04
7.429139519165915430e-08,1.228023736468458120e-04
7.449798088951831005e-08,1.207536518759298098e-04
7.470456658737747902e-08,1.187447534095554462e-04
7.491115228523663477e-08,1.167747947674797914e-04
7.511773798309579051e-08,1.148429144817782893e-04
7.532432368095494625e-08,1.129482725227717139e-04
7.553090937881411523e-08,1.110900496572867277e-04
7.573749507667327097e-08,1.092674469000485252e-04
7.594408077453242672e-08,1.074796849759877604e-04
7.615066647239158246e-08,1.057260037458036182e-04
7.635725217025075144e-08,1.040056616795482342e-04
7.656383786810990718e-08,1.023179354371677656e-04
7.677042356596906292e-08,1.006621192653256219e-04
7.697700926382821866e-08,9.903752454702045101e-05
7.718359496168738764e-08,9.744347941050365445e-05
7.739018065954654339e-08,9.587932818212722042e-05
7.759676635740569913e-08,9.434443103382364069e-05
7.780335205526485487e-08,9.283816351926362149e-05
7.800993775312402385e-08,9.135991611583449618e-05
7.821652345098317959e-08,8.990909390922753098e-05
7.842310914884233533e-08,8.848511621763464105e-05
7.862969484670150431e-08,8.708741611189906235e-05
7.883628054456066005e-08,8.571544017177073842e-05
7.904286624241981580e-08,8.436864801151383597e-05
7.924945194027897154e-08,8.304651207836285804e-05
7.945603763813814052e-08,8.174851716285047132e-05
7.966262333599729626e-08,8.047416010813320181e-05
7.986920903385645200e-08,7.922294966592744782e-05
8.007579473171560775e-08,7.799440596027124397e-05
8.028238042957477672e-08,7.678806033873114697e-05
8.048896612743393247e-08,7.560345499696266081e-05
8.069555182529308821e-08,7.444014276661618194e-05
8.090213752315224395e-08,7.329768685412999538e-05
8.110872322101141293e-08,7.217566045073909415e-05
8.131530891887056867e-08,7.107364658586448256e-05
8.152189461672972442e-08,6.999123790519661556e-05
8.172848031458888016e-08,6.892803631417337659e-05
8.193506601244804914e-08,6.788365277025149491e-05
8.214165171030720488e-08,6.685770717194826536e-05
8.234823740816636062e-08,6.584982796921394130e-05
8.255482310602551636e-08,6.485965202373335540e-05
8.276140880388468534e-08,6.388682450051418624e-05
8.296799450174384109e-08,6.293099842296214028e-05
8.317458019960299683e-08,6.199183467761030955e-05
8.338116589746215257e-08,6.106900174454494591e-05
8.358775159532132155e-08,6.016217550532018113e-05
8.379433729318047729e-08,5.927103908470598038e-05
8.400092299103963303e-08,5.839528260985388681e-05
8.420750868889878878e-08,5.753460316445851221e-05
8.441409438675795775e-08,5.668870445915670877e-05
8.462068008461711350e-08,5.585729676749906112e-05
8.482726578247626924e-08,5.504009680007585046e-05
8.503385148033543822e-08,5.423682738255594849e-05
8.524043717819459396e-08,5.344721750952886657e-05
8.544702287605374970e-08,5.267100204109737775e-05
8.565360857391290545e-08,5.190792167632026242e-05
8.586019427177207442e-08,5.115772268800356171e-05
8.606677996963123017e-08,5.042015687577077799e-05
8.627336566749038591e-08,4.969498148784624658e-05
8.647995136534954165e-08,4.898195890164061729e-05
8.668653706320871063e-08,4.828085663793900190e-05
8.689312276106786637e-08,4.759144727177046181e-05
8.709970845892702212e-08,4.691350820794468364e-05
8.730629415678617786e-08,4.624682162830138962e-05
8.751287985464534684e-08,4.559117435746883599e-05
8.771946555250450258e-08,4.494635777082294967e-05
8.792605125036365832e-08,4.431216760567623043e-05
8.813263694822281406e-08,4.368840402858040033e-05
8.833922264608198304e-08,4.307487138357828457e-05
8.854580834394113879e-08,4.247137810889398764e-05
8.875239404180029453e-08,4.187773673802438671e-05
8.895897973965945027e-08,4.129376367018265908e-05
8.916556543751861925e-08,4.071927916556887712e-05
8.937215113537777499e-08,4.015410732135934145e-05
8.957873683323693073e-08,3.959807575738523102e-05
8.978532253109608648e-08,3.905101575837761061e-05
8.999190822895525545e-08,3.851276212408265368e-05
9.019849392681441120e-08,3.798315304447896442e-05
9.040507962467356694e-08,3.746203004302515056e-05
9.061166532253272268e-08,3.694923795810609518e-05
9.081825102039189166e-08,3.644462474912870401e-05
9.102483671825104740e-08,3.594804151834977507e-05
9.123142241611020315e-08,3.545934239991765734e-05
9.143800811396937212e-08,3.497838449875416834e-05
9.164459381182852787e-08,3.450502794148633287e-05
9.185117950968768361e-08,3.403913550610013260e-05
9.205776520754683935e-08,3.358057286714028806e-05
9.226435090540600833e-08,3.312920842217863905e-05
9.247093660326516407e-08,3.268491318631276226e-05
9.267752230112431982e-08,3.224756081908708395e-05
9.288410799898347556e-08,3.181702747060626506e-05
9.309069369684264454e-08,3.139319174115370512e-05
9.329727939470180028e-08,3.097593475395114381e-05
9.350386509256095602e-08,3.056513993433326854e-05
9.371045079042011176e-08,3.016069305340351805e-05
9.391703648827928074e-08,2.976248215964005816e-05
9.412362218613843649e-08,2.937039748685492182e-05
9.433020788399759223e-08,2.898433146219758276e-05
9.453679358185674797e-08,2.860417861047608227e-05
9.474337927971591695e-08,2.822983559344721492e-05
9.494996497757507269e-08,2.786120102973655484e-05
9.515655067543422843e-08,2.749817556468770296e-05
9.536313637329338418e-08,2.714066181106318410e-05
9.556972207115255315e-08,2.678856424172409187e-05
9.577630776901170890e-08,2.644178916852979320e-05
9.598289346687086464e-08,2.610024474088276639e-05
9.618947916473002038e-08,2.576384094791138132e-05
9.639606486258918936e-08,2.543248946822132498e-05
9.660265056044834510e-08,2.510610365934553512e-05
9.680923625830750085e-08,2.478459860722068890e-05
9.701582195616665659e-08,2.446789100285968693e-05
9.722240765402582557e-08,2.415589911652205775e-05
9.742899335188498131e-08,2.384854283118329588e-05
9.763557904974413705e-08,2.354574348246387305e-05
9.784216474760330603e-08,2.324742399687238441e-05
9.804875044546246177e-08,2.295350868298555382e-05
9.825533614332161752e-08,2.266392337733123092e-05
9.846192184118077326e-08,2.237859519045741732e-05
9.866850753903994224e-08,2.209745273830776948e-05
9.887509323689909798e-08,2.182042595450184864e-05
9.908167893475825372e-08,2.154744601539277627e-05
9.928826463261740946e-08,2.127844546266714879e-05
9.949485033047657844e-08,2.101335809456940867e-05
9.970143602833573419e-08,2.075211888877674681e-05
9.990802172619488993e-08,2.049466412172478092e-05
1.001146074240540457e-07,2.024093120962789077e-05
1.003211931219132146e-07,1.999085875868331842e-05
1.005277788197723704e-07,1.974438643992470994e-05
1.007343645176315261e-07,1.950145512710150836e-05
1.009409502154906819e-07,1.926200671223341621e-05
1.011475359133498509e-07,1.902598425076575746e-05
1.013541216112090066e-07,1.879333175056672296e-05
1.015607073090681623e-07,1.856399430362216585e-05
1.017672930069273181e-07,1.833791801182087531e-05
1.019738787047864871e-07,1.811504991055699212e-05
1.021804644026456428e-07,1.789533804767415697e-05
1.023870501005047985e-07,1.767873137832793890e-05
1.025936357983639543e-07,1.746517984283855120e-05
1.028002214962231233e-07,1.725463424809276755e-05
1.030068071940822790e-07,1.704704626063175370e-05
1.032133928919414348e-07,1.684236848232103365e-05
1.034199785898005905e-07,1.664055435467161982e-05
1.036265642876597595e-07,1.644155813228280610e-05
1.038331499855189152e-07,1.624533492686168406e-05
1.040397356833780710e-07,1.605184057225414842e-05
1.042463213812372267e-07,1.586103176596224910e-05
1.044529070790963957e-07,1.567286597564816256e-05
1.046594927769555514e-07,1.548730141985288605e-05
1.048660784748147072e-07,1.530429706617724111e-05
1.050726641726738761e-07,1.512381255524815255e-05
1.052792498705330319e-07,1.494580833605141477e-05
1.054858355683921876e-07,1.477024542873551057e-05
1.056924212662513434e-07,1.459708563997992275e-05
1.058990069641105123e-07,1.442629141638462881e-05
1.061055926619696681e-07,1.425782589394657616e-05
1.063121783598288238e-07,1.409165283912443743e-05
1.065187640576879796e-07,1.392773659754311515e-05
1.067253497555471486e-07,1.376604221404704678e-05
1.069319354534063043e-07,1.360653530173294621e-05
1.071385211512654600e-07,1.344918205686553727e-05
1.073451068491246158e-07,1.329394934582523843e-05
1.075516925469837848e-07,1.314080450611072126e-05
1.077582782448429405e-07,1.298971547039399729e-05
1.079648639427020962e-07,1.284065076506521705e-05
1.081714496405612520e-07,1.269357940655026727e-05
1.083780353384204210e-07,1.254847098753088987e-05
1.085846210362795767e-07,1.240529557580884805e-05
1.087912067341387325e-07,1.226402385036635502e-05
1.089977924319978882e-07,1.212462683761259262e-05
1.092043781298570572e-07,1.198707616022147783e-05
1.094109638277162129e-07,1.185134387051220806e-05
1.096175495255753687e-07,1.171740258178033056e-05
1.098241352234345244e-07,1.158522532132337887e-05
1.100307209212936934e-07,1.145478556427406401e-05
1.102373066191528491e-07,1.132605720667925166e-05
1.104438923170120049e-07,1.119901462952839214e-05
1.106504780148711606e-07,1.107363260889542211e-05
1.108570637127303296e-07,1.094988639561051918e-05
1.110636494105894853e-07,1.082775162685720791e-05
1.112702351084486411e-07,1.070720437819545640e-05
1.114768208063078100e-07,1.058822104496357389e-05
1.116834065041669658e-07,1.047077848270418958e-05
1.118899922020261215e-07,1.035485392931150294e-05
1.120965778998852773e-07,1.024042496137553931e-05
1.123031635977444463e-07,1.012746954038448187e-05
1.125097492956036020e-07,1.001596604837686951e-05
1.127163349934627577e-07,9.905893189716152868e-06
1.129229206913219135e-07,9.797229981268175078e-06
1.131295063891810825e-07,9.689955817520968145e-06
1.133360920870402382e-07,9.584050422563451614e-06
1.135426777848993939e-07,9.479493886101409000e-06
1.137492634827585497e-07,9.376266568142454188e-06
1.139558491806177187e-07,9.274349179031559674e-06
1.141624348784768744e-07,9.173722764171542734e-06
1.143690205763360302e-07,9.074368646179209168e-06
1.145756062741951859e-07,8.976268475089455178e-06
1.147821919720543549e-07,8.879404163235447229e-06
1.149887776699135106e-07,8.783757957280612203e-06
1.151953633677726664e-07,8.689312345086363653e-06
1.154019490656318221e-07,8.596050124833708777e-06
1.156085347634909911e-07,8.503954369007260116e-06
1.158151204613501468e-07,8.413008469142368322e-06
1.160217061592093026e-07,8.323195999400923335e-06
1.162282918570684583e-07,8.234500838807434547e-06
1.164348775549276273e-07,8.146907126138104165e-06
1.166414632527867830e-07,8.060399256646633205e-06
1.168480489506459388e-07,7.974961841682669432e-06
1.170546346485050945e-07,7.890579767263259826e-06
1.172612203463642635e-07,7.807238132954808806e-06
1.174678060442234192e-07,7.724922344277732034e-06
1.176743917420825750e-07,7.643617917347002774e-06
1.178809774399417440e-07,7.563310724071927086e-06
1.180875631378008997e-07,7.483986787337927474e-06
1.182941488356600554e-07,7.405632370500825364e-06
1.185007345335192112e-07,7.328233929729321766e-06
1.187073202313783802e-07,7.251778175486833768e-06
1.189139059292375359e-07,7.176251983764814213e-06
1.191204916270966916e-07,7.101642443012678202e-06
1.193270773249558606e-07,7.027936848680837380e-06
1.195336630228150296e-07,6.955122695580938785e-06
1.197402487206741721e-07,6.883187740459106690e-06
1.199468344185333411e-07,6.812119817186611271e-06
1.201534201163924836e-07,6.741906946263042889e-06
1.203600058142516526e-07,6.672537438498692900e-06
1.205665915121108216e-07,6.603999729122733352e-06
1.207731772099699641e-07,6.536282434535678052e-06
1.209797629078291330e-07,6.469374349762801734e-06
1.211863486056883020e-07,6.403264425534871849e-06
1.213929343035474445e-07,6.337941785386647859e-06
1.215995200014066135e-07,6.273395702737616427e-06
1.218061056992657560e-07,6.209615682746516970e-06
1.220126913971249250e-07,6.146591344440821875e-06
1.222192770949840940e-07,6.084312427265104161e-06
1.224258627928432365e-07,6.022768886032281445e-06
1.226324484907024054e-07,5.961950821438221025e-06
1.228390341885615744e-07,5.901848469147806756e-06
1.230456198864207169e-07,5.842452196884550777e-06
1.232522055842798859e-07,5.783752552088117941e-06
1.234587912821390284e-07,5.725740192428931747e-06
1.236653769799981974e-07,5.668405961114332229e-06
1.238719626778573664e-07,5.611740773019845539e-06
1.240785483757165089e-07,5.555735722009558559e-06
1.242851340735756779e-07,5.500382066384191116e-06
1.244917197714348468e-07,5.445671096094884191e-06
1.246983054692940158e-07,5.391594350294327237e-06
1.249048911671531583e-07,5.338143409971962683e-06
1.251114768650123273e-07,5.285309984174092202e-06
1.253180625628714698e-07,5.233085985310026140e-06
1.255246482607306388e-07,5.181463332701240618e-06
1.257312339585898078e-07,5.130434157763375064e-06
1.259378196564489503e-07,5.079990664307843618e-06
1.261444053543081193e-07,5.030125143093755286e-06
1.263509910521672882e-07,4.980830070780939650e-06
1.265575767500264307e-07,4.932098006975137720e-06
1.267641624478855997e-07,4.883921596410801596e-06
1.269707481457447422e-07,4.836293564585503605e-06
1.271773338436039112e-07,4.789206849090987849e-06
1.273839195414630802e-07,4.742654401343315586e-06
1.275905052393222227e-07,4.696629307727562090e-06
1.277970909371813917e-07,4.651124731390154662e-06
1.280036766350405606e-07,4.606133989727822573e-06
1.282102623328997031e-07,4.561650399409700571e-06
1.284168480307588721e-07,4.517667463005637205e-06
1.286234337286180146e-07,4.474178746386315696e-06
1.288300194264771836e-07,4.431177923470386712e-06
1.290366051243363526e-07,4.388658706375282113e-06
1.292431908221954951e-07,4.346614981477615673e-06
1.294497765200546641e-07,4.305040649705916239e-06
1.296563622179138331e-07,4.263929761509644285e-06
1.298629479157729756e-07,4.223276425182121617e-06
1.300695336136321445e-07,4.183074780303287152e-06
1.302761193114912870e-07,4.143319090508157301e-06
