R_values,HFavg
8.792605125036365832e-08,4.299027821688479814e-03
8.813263694822281406e-08,4.268529639629389458e-03
8.833922264608198304e-08,4.238320846116599809e-03
8.854580834394113879e-08,4.208397995423890890e-03
8.875239404180029453e-08,4.178757691155578907e-03
8.895897973965945027e-08,4.149396585578443014e-03
8.916556543751861925e-08,4.120311378781838993e-03
8.937215113537777499e-08,4.091498817844560140e-03
8.957873683323693073e-08,4.062955696173486085e-03
8.978532253109608648e-08,4.034678852513249106e-03
8.999190822895525545e-08,4.006665170246703420e-03
9.019849392681441120e-08,3.978911576931198901e-03
9.040507962467356694e-08,3.951415043244241310e-03
9.061166532253272268e-08,3.924172582285083942e-03
9.081825102039189166e-08,3.897181249102023726e-03
9.102483671825104740e-08,3.870438139704303598e-03
9.123142241611020315e-08,3.843940390789263913e-03
9.143800811396937212e-08,3.817685178754249599e-03
9.164459381182852787e-08,3.791669719136318752e-03
9.185117950968768361e-08,3.765891265962119459e-03
9.205776520754683935e-08,3.740347111085419712e-03
9.226435090540600833e-08,3.715034583926611796e-03
9.247093660326516407e-08,3.689951050164605884e-03
9.267752230112431982e-08,3.665093911912000683e-03
9.288410799898347556e-08,3.640460606565295697e-03
9.309069369684264454e-08,3.616048606557869648e-03
9.329727939470180028e-08,3.591855418749162650e-03
9.350386509256095602e-08,3.567878583666759043e-03
9.371045079042011176e-08,3.544115675396353020e-03
9.391703648827928074e-08,3.520564300433088028e-03
9.412362218613843649e-08,3.497222097847739811e-03
9.433020788399759223e-08,3.474086738244722659e-03
9.453679358185674797e-08,3.451155923548755288e-03
9.474337927971591695e-08,3.428427386474882429e-03
9.494996497757507269e-08,3.405898889933369703e-03
9.515655067543422843e-08,3.383568226676019527e-03
9.536313637329338418e-08,3.361433218713410706e-03
9.556972207115255315e-08,3.339491716937634681e-03
9.577630776901170890e-08,3.317741600809021377e-03
9.598289346687086464e-08,3.296180777563418717e-03
9.618947916473002038e-08,3.274807182197598827e-03
9.639606486258918936e-08,3.253618776588952655e-03
9.660265056044834510e-08,3.232613549471914215e-03
9.680923625830750085e-08,3.211789515931561846e-03
9.701582195616665659e-08,3.191144716775953186e-03
9.722240765402582557e-08,3.170677218543987378e-03
9.742899335188498131e-08,3.150385112753105368e-03
9.763557904974413705e-08,3.130266515636546520e-03
9.784216474760330603e-08,3.110319567707690597e-03
9.804875044546246177e-08,3.090542433598368957e-03
9.825533614332161752e-08,3.070933301662507123e-03
9.846192184118077326e-08,3.051490383254138513e-03
9.866850753903994224e-08,3.032211912841937824e-03
9.887509323689909798e-08,3.013096147392782271e-03
9.908167893475825372e-08,2.994141366131468102e-03
9.928826463261740946e-08,2.975345870161191265e-03
9.949485033047657844e-08,2.956707982213157854e-03
9.970143602833573419e-08,2.938226046240114114e-03
9.990802172619488993e-08,2.919898427150240724e-03
1.001146074240540457e-07,2.901723510503983420e-03
1.003211931219132146e-07,2.883699702119941165e-03
1.005277788197723704e-07,2.865825427864893485e-03
1.007343645176315261e-07,2.848099133435976014e-03
1.009409502154906819e-07,2.830519283856524314e-03
1.011475359133498509e-07,2.813084363371650461e-03
1.013541216112090066e-07,2.795792875005848228e-03
1.015607073090681623e-07,2.778643340540536220e-03
1.017672930069273181e-07,2.761634300031240094e-03
1.019738787047864871e-07,2.744764311514532283e-03
1.021804644026456428e-07,2.728031950953012635e-03
1.023870501005047985e-07,2.711435811770457598e-03
1.025936357983639543e-07,2.694974504796800435e-03
1.028002214962231233e-07,2.678646657776330171e-03
1.030068071940822790e-07,2.662450915264388384e-03
1.032133928919414348e-07,2.646385938636358539e-03
1.034199785898005905e-07,2.630450405150092617e-03
1.036265642876597595e-07,2.614643008479263561e-03
1.038331499855189152e-07,2.598962458025063423e-03
1.040397356833780710e-07,2.583407478981331398e-03
1.042463213812372267e-07,2.567976811740574090e-03
1.044529070790963957e-07,2.552669211948980967e-03
1.046594927769555514e-07,2.537483450295338443e-03
1.048660784748147072e-07,2.522418312341476263e-03
1.050726641726738761e-07,2.507472597995661842e-03
1.052792498705330319e-07,2.492645121691128892e-03
1.054858355683921876e-07,2.477934711925716942e-03
1.056924212662513434e-07,2.463340211152957593e-03
1.058990069641105123e-07,2.448860475770844349e-03
1.061055926619696681e-07,2.434494375349324259e-03
1.063121783598288238e-07,2.420240793303996864e-03
1.065187640576879796e-07,2.406098626028166983e-03
1.067253497555471486e-07,2.392066782931017311e-03
1.069319354534063043e-07,2.378144186280414275e-03
1.071385211512654600e-07,2.364329770990693247e-03
1.073451068491246158e-07,2.350622484517108854e-03
1.075516925469837848e-07,2.337021286612183096e-03
1.077582782448429405e-07,2.323525149046120827e-03
1.079648639427020962e-07,2.310133055810037819e-03
1.081714496405612520e-07,2.296844002550058397e-03
1.083780353384204210e-07,2.283656996621208964e-03
1.085846210362795767e-07,2.270571056807831316e-03
1.087912067341387325e-07,2.257585213343796509e-03
1.089977924319978882e-07,2.244698507623934473e-03
1.092043781298570572e-07,2.231909992051329342e-03
1.094109638277162129e-07,2.219218729910439614e-03
1.096175495255753687e-07,2.206623795282885558e-03
1.098241352234345244e-07,2.194124272816145964e-03
1.100307209212936934e-07,2.181719257570853034e-03
1.102373066191528491e-07,2.169407855015176648e-03
1.104438923170120049e-07,2.157189180800259207e-03
1.106504780148711606e-07,2.145062360551368372e-03
1.108570637127303296e-07,2.133026529918424785e-03
1.110636494105894853e-07,2.121080834081954993e-03
1.112702351084486411e-07,2.109224428178645572e-03
1.114768208063078100e-07,2.097456476591711989e-03
1.116834065041669658e-07,2.085776153323680264e-03
1.118899922020261215e-07,2.074182641594413384e-03
1.120965778998852773e-07,2.062675133728824814e-03
1.123031635977444463e-07,2.051252831199549664e-03
1.125097492956036020e-07,2.039914944222722022e-03
1.127163349934627577e-07,2.028660691764714360e-03
1.129229206913219135e-07,2.017489301827335175e-03
1.131295063891810825e-07,2.006400010597846582e-03
1.133360920870402382e-07,1.995392063007009678e-03
1.135426777848993939e-07,1.984464712109282585e-03
1.137492634827585497e-07,1.973617219383739033e-03
1.139558491806177187e-07,1.962848854421921346e-03
1.141624348784768744e-07,1.952158894710010134e-03
1.143690205763360302e-07,1.941546625709668046e-03
1.145756062741951859e-07,1.931011340746880420e-03
1.147821919720543549e-07,1.920552340998481038e-03
1.149887776699135106e-07,1.910168935043017688e-03
1.151953633677726664e-07,1.899860439075214081e-03
1.154019490656318221e-07,1.889626176849830289e-03
1.156085347634909911e-07,1.879465479197716966e-03
1.158151204613501468e-07,1.869377684491795467e-03
1.160217061592093026e-07,1.859362137992444331e-03
1.162282918570684583e-07,1.849418192273052756e-03
1.164348775549276273e-07,1.839545206627165403e-03
1.166414632527867830e-07,1.829742547443509015e-03
1.168480489506459388e-07,1.820009587836578712e-03
1.170546346485050945e-07,1.810345707608463674e-03
1.172612203463642635e-07,1.800750293227512417e-03
1.174678060442234192e-07,1.791222737626222122e-03
1.176743917420825750e-07,1.781762440459491031e-03
1.178809774399417440e-07,1.772368807529728493e-03
1.180875631378008997e-07,1.763041250932822395e-03
1.182941488356600554e-07,1.753779189040173504e-03
1.185007345335192112e-07,1.744582046460520924e-03
1.187073202313783802e-07,1.735449253853549095e-03
1.189139059292375359e-07,1.726380247846800824e-03
1.191204916270966916e-07,1.717374470949217368e-03
1.193270773249558606e-07,1.708431371564613551e-03
1.195336630228150296e-07,1.699550403832234555e-03
1.197402487206741721e-07,1.690731027739039586e-03
1.199468344185333411e-07,1.681972708792957814e-03
1.201534201163924836e-07,1.673274918104854930e-03
1.203600058142516526e-07,1.664637132300952156e-03
1.205665915121108216e-07,1.656058833449841877e-03
1.207731772099699641e-07,1.647539509049014044e-03
1.209797629078291330e-07,1.639078651698111034e-03
1.211863486056883020e-07,1.630675759490797993e-03
1.213929343035474445e-07,1.622330335479169787e-03
1.215995200014066135e-07,1.614041887939863433e-03
1.218061056992657560e-07,1.605809930296581232e-03
1.220126913971249250e-07,1.597633980798962875e-03
1.222192770949840940e-07,1.589513562696622884e-03
1.224258627928432365e-07,1.581448204134726539e-03
1.226324484907024054e-07,1.573437438092236329e-03
1.228390341885615744e-07,1.565480802292083416e-03
1.230456198864207169e-07,1.557577839106850286e-03
1.232522055842798859e-07,1.549728095584596010e-03
1.234587912821390284e-07,1.541931123445487847e-03
1.236653769799981974e-07,1.534186478811197822e-03
1.238719626778573664e-07,1.526493722424978423e-03
1.240785483757165089e-07,1.518852419314813129e-03
1.242851340735756779e-07,1.511262138970823326e-03
1.244917197714348468e-07,1.503722455198177850e-03
1.246983054692940158e-07,1.496232946098004311e-03
1.249048911671531583e-07,1.488793193958473605e-03
1.251114768650123273e-07,1.481402785339014675e-03
1.253180625628714698e-07,1.474061310805323353e-03
1.255246482607306388e-07,1.466768365070841200e-03
1.257312339585898078e-07,1.459523546919278859e-03
1.259378196564489503e-07,1.452326458999138054e-03
1.261444053543081193e-07,1.445176707967434516e-03
1.263509910521672882e-07,1.438073904400992680e-03
1.265575767500264307e-07,1.431017662657217649e-03
1.267641624478855997e-07,1.424007600997603167e-03
1.269707481457447422e-07,1.417043341326113632e-03
1.271773338436039112e-07,1.410124509339642741e-03
1.273839195414630802e-07,1.403250734404503340e-03
1.275905052393222227e-07,1.396421649541828213e-03
1.277970909371813917e-07,1.389636891318657853e-03
1.280036766350405606e-07,1.382896099815376229e-03
