R_values,HFavg
1.427927927927927922e-08,-8.260428577118050342e+00
1.437837837837837854e-08,-8.026053983141798298e+00
1.447747747747747785e-08,-7.800462790623940101e+00
1.457657657657657717e-08,-7.583247367104592129e+00
1.467567567567567648e-08,-7.374022572608696535e+00
1.477477477477477580e-08,-7.172424324912579863e+00
1.487387387387387346e-08,-6.978108268456365337e+00
1.497297297297297112e-08,-6.790748538554165492e+00
1.507207207207207209e-08,-6.610036613294827390e+00
1.517117117117116975e-08,-6.435680246194538157e+00
1.527027027027027072e-08,-6.267402473267348562e+00
1.536936936936936839e-08,-6.104940688727086950e+00
1.546846846846846936e-08,-5.948045784029493355e+00
1.556756756756756702e-08,-5.796481345413133646e+00
1.566666666666666468e-08,-5.650022905505028170e+00
1.576576576576576565e-08,-5.508457244927520868e+00
1.586486486486486331e-08,-5.371581740179297348e+00
1.596396396396396097e-08,-5.239203754369567534e+00
1.606306306306306194e-08,-5.111140067663314746e+00
1.616216216216215960e-08,-4.987216344549272762e+00
1.626126126126126057e-08,-4.867266635273869824e+00
1.636036036036035823e-08,-4.751132908995756132e+00
1.645945945945945920e-08,-4.638664616408328278e+00
1.655855855855855687e-08,-4.529718279754151311e+00
1.665765765765765784e-08,-4.424157108316289388e+00
1.675675675675675550e-08,-4.321850637619318647e+00
1.685585585585585316e-08,-4.222674390707780390e+00
1.695495495495495413e-08,-4.126509559993928988e+00
1.705405405405405179e-08,-4.033242708280079469e+00
1.715315315315315276e-08,-3.942765487665195856e+00
1.725225225225225042e-08,-3.854974375141221987e+00
1.735135135135135139e-08,-3.769770423772448975e+00
1.745045045045044905e-08,-3.687059028432392083e+00
1.754954954954954672e-08,-3.606749705146874430e+00
1.764864864864864769e-08,-3.528755883160764384e+00
1.774774774774774535e-08,-3.452994708908861288e+00
1.784684684684684632e-08,-3.379386861129662911e+00
1.794594594594594398e-08,-3.307856376414536115e+00
1.804504504504504495e-08,-3.238330484534245546e+00
1.814414414414414261e-08,-3.170739452930718016e+00
1.824324324324324027e-08,-3.105016439804076711e+00
1.834234234234234124e-08,-3.041097355264197777e+00
1.844144144144143890e-08,-2.978920730052152521e+00
1.854054054054053987e-08,-2.918427591370361007e+00
1.863963963963963753e-08,-2.859561345391376186e+00
1.873873873873873850e-08,-2.802267666043815275e+00
1.883783783783783617e-08,-2.746494389700719463e+00
1.893693693693693383e-08,-2.692191415420197131e+00
1.903603603603603480e-08,-2.639310610411224722e+00
1.913513513513513246e-08,-2.587805720418711708e+00
1.923423423423423343e-08,-2.537632284741688782e+00
1.933333333333333109e-08,-2.488747555616915186e+00
1.943243243243243206e-08,-2.441110421717197276e+00
1.953153153153152972e-08,-2.394681335529689203e+00
1.963063063063063069e-08,-2.349422244394143267e+00
1.972972972972972835e-08,-2.305296524994958851e+00
1.982882882882882602e-08,-2.262268921113582021e+00
1.992792792792792699e-08,-2.220305484459887069e+00
2.002702702702702465e-08,-2.179373518412230482e+00
2.012612612612612562e-08,-2.139441524506295433e+00
2.022522522522522328e-08,-2.100479151522585575e+00
2.032432432432432425e-08,-2.062457147031410365e+00
2.042342342342342191e-08,-2.025347311262760908e+00
2.052252252252251957e-08,-1.989122453176287886e+00
2.062162162162162054e-08,-1.953756348614070104e+00
2.072072072072071820e-08,-1.919223700425723989e+00
2.081981981981981917e-08,-1.885500100461874107e+00
2.091891891891891683e-08,-1.852561993338101010e+00
2.101801801801801780e-08,-1.820386641877087763e+00
2.111711711711711547e-08,-1.788952094142063576e+00
2.121621621621621313e-08,-1.758237151979548774e+00
2.131531531531531410e-08,-1.728221340994136046e+00
2.141441441441441176e-08,-1.698884881882368969e+00
2.151351351351351273e-08,-1.670208663056892195e+00
2.161261261261261039e-08,-1.642174214495922824e+00
2.171171171171171136e-08,-1.614763682756664709e+00
2.181081081081080902e-08,-1.587959807094726727e+00
2.190990990990990668e-08,-1.561745896634755049e+00
2.200900900900900765e-08,-1.536105808540519257e+00
2.210810810810810532e-08,-1.511023927135493494e+00
2.220720720720720629e-08,-1.486485143927612995e+00
2.230630630630630395e-08,-1.462474838494417728e+00
2.240540540540540492e-08,-1.438978860187090092e+00
2.250450450450450258e-08,-1.415983510614152951e+00
2.260360360360360355e-08,-1.393475526867625547e+00
2.270270270270270121e-08,-1.371442065456444093e+00
2.280180180180179887e-08,-1.349870686913751783e+00
2.290090090090089984e-08,-1.328749341046442156e+00
2.299999999999999750e-08,-1.308066352796963372e+00
2.309909909909909847e-08,-1.287810408688927488e+00
2.319819819819819613e-08,-1.267970543829566754e+00
2.329729729729729711e-08,-1.248536129443407638e+00
2.339639639639639477e-08,-1.229496860912885126e+00
2.349549549549549243e-08,-1.210842746302799755e+00
2.359459459459459340e-08,-1.192564095346728026e+00
2.369369369369369106e-08,-1.174651508874558381e+00
2.379279279279279203e-08,-1.157095868661372373e+00
2.389189189189188969e-08,-1.139888327678888258e+00
2.399099099099099066e-08,-1.123020300731575771e+00
2.409009009009008832e-08,-1.106483455460471443e+00
2.418918918918918598e-08,-1.090269703698508286e+00
2.428828828828828695e-08,-1.074371193162002358e+00
2.438738738738738462e-08,-1.058780299463649488e+00
2.448648648648648559e-08,-1.043489618433105504e+00
2.458558558558558325e-08,-1.028491958731895473e+00
2.468468468468468422e-08,-1.013780334750006284e+00
2.478378378378378188e-08,-9.993479597721522945e-01
2.488288288288287954e-08,-9.851882394022319911e-01
2.498198198198198051e-08,-9.712947652350675254e-01
2.508108108108107817e-08,-9.576613087650088785e-01
2.518018018018017914e-08,-9.442818155214686149e-01
2.527927927927927680e-08,-9.311503994219360036e-01
2.537837837837837777e-08,-9.182613373334201912e-01
2.547747747747747544e-08,-9.056090638337260801e-01
2.557657657657657641e-08,-8.931881661643243930e-01
2.567567567567567407e-08,-8.809933793669808555e-01
2.577477477477477173e-08,-8.690195815966431647e-01
2.587387387387387270e-08,-8.572617896034379070e-01
2.597297297297297036e-08,-8.457151543769423352e-01
2.607207207207207133e-08,-8.343749569461983429e-01
2.617117117117116899e-08,-8.232366043292429492e-01
2.627027027027026996e-08,-8.122956256261789632e-01
2.636936936936936762e-08,-8.015476682501055938e-01
2.646846846846846528e-08,-7.909884942904414906e-01
2.656756756756756625e-08,-7.806139770034499215e-01
2.666666666666666392e-08,-7.704200974249697520e-01
2.676576576576576489e-08,-7.604029411005878147e-01
2.686486486486486255e-08,-7.505586949286995324e-01
2.696396396396396352e-08,-7.408836441120796312e-01
2.706306306306306118e-08,-7.313741692137964989e-01
2.716216216216215884e-08,-7.220267433134606172e-01
2.726126126126125981e-08,-7.128379292599826833e-01
2.736036036036035747e-08,-7.038043770171699132e-01
2.745945945945945844e-08,-6.949228210986435617e-01
2.755855855855855610e-08,-6.861900780887157936e-01
2.765765765765765707e-08,-6.776030442459933800e-01
2.775675675675675474e-08,-6.691586931866199128e-01
2.785585585585585571e-08,-6.608540736441866903e-01
2.795495495495495337e-08,-6.526863073034766538e-01
2.805405405405405103e-08,-6.446525867053054526e-01
2.815315315315315200e-08,-6.367501732198539433e-01
2.825225225225224966e-08,-6.289763950859809105e-01
2.835135135135135063e-08,-6.213286455141036058e-01
2.845045045045044829e-08,-6.138043808503478305e-01
2.854954954954954926e-08,-6.064011187997383479e-01
2.864864864864864692e-08,-5.991164367063130936e-01
2.874774774774774458e-08,-5.919479698881084939e-01
2.884684684684684555e-08,-5.848934100250611223e-01
2.894594594594594322e-08,-5.779505035979388694e-01
2.904504504504504419e-08,-5.711170503764874118e-01
2.914414414414414185e-08,-5.643909019550628070e-01
2.924324324324324282e-08,-5.577699603340684487e-01
2.934234234234234048e-08,-5.512521765455984379e-01
2.944144144144143814e-08,-5.448355493217388323e-01
2.954054054054053911e-08,-5.385181238040461782e-01
2.963963963963963677e-08,-5.322979902927756912e-01
2.973873873873873774e-08,-5.261732830344840739e-01
2.983783783783783871e-08,-5.201421790466922435e-01
2.993693693693693637e-08,-5.142028969783359882e-01
3.003603603603603404e-08,-5.083536960047805309e-01
3.013513513513513170e-08,-5.025928747562308230e-01
3.023423423423423598e-08,-4.969187702783993688e-01
3.033333333333333364e-08,-4.913297570243488899e-01
3.043243243243243130e-08,-4.858242458764559513e-01
3.053153153153152896e-08,-4.804006831974929059e-01
3.063063063063063324e-08,-4.750575499098524390e-01
3.072972972972973090e-08,-4.697933606019821240e-01
3.082882882882882856e-08,-4.646066626611226602e-01
3.092792792792792622e-08,-4.594960354314890916e-01
3.102702702702703050e-08,-4.544600893970520694e-01
3.112612612612612816e-08,-4.494974653881186333e-01
3.122522522522522582e-08,-4.446068338109285811e-01
3.132432432432432349e-08,-4.397868938995266319e-01
3.142342342342342777e-08,-4.350363729891814635e-01
3.152252252252252543e-08,-4.303540258106606231e-01
3.162162162162162309e-08,-4.257386338046857399e-01
3.172072072072072075e-08,-4.211890044559258861e-01
3.181981981981981841e-08,-4.167039706459012005e-01
3.191891891891892269e-08,-4.122823900241972539e-01
3.201801801801802035e-08,-4.079231443974086768e-01
3.211711711711711801e-08,-4.036251391352491114e-01
3.221621621621621567e-08,-3.993873025932918597e-01
3.231531531531531995e-08,-3.952085855518140955e-01
3.241441441441441761e-08,-3.910879606702457600e-01
3.251351351351351528e-08,-3.870244219567311461e-01
3.261261261261261294e-08,-3.830169842523389878e-01
3.271171171171171060e-08,-3.790646827294646970e-01
3.281081081081081488e-08,-3.751665724039874306e-01
3.290990990990991254e-08,-3.713217276607602702e-01
3.300900900900901020e-08,-3.675292417920219545e-01
3.310810810810810786e-08,-3.637882265483396993e-01
3.320720720720720552e-08,-3.600978117016986335e-01
3.330630630630630980e-08,-3.564571446203703697e-01
3.340540540540540746e-08,-3.528653898552061574e-01
3.350450450450450513e-08,-3.493217287370067314e-01
3.360360360360360279e-08,-3.458253589846403409e-01
3.370270270270270707e-08,-3.423754943235844395e-01
3.380180180180180473e-08,-3.389713641145832845e-01
3.390090090090090239e-08,-3.356122129921150221e-01
3.400000000000000005e-08,-3.322973005123841528e-01
3.409909909909909771e-08,-3.290259008105544947e-01
3.419819819819820199e-08,-3.257973022669500840e-01
3.429729729729729965e-08,-3.226108071819639433e-01
3.439639639639639731e-08,-3.194657314594157027e-01
3.449549549549549497e-08,-3.163614042981164887e-01
3.459459459459459264e-08,-3.132971678913986091e-01
3.469369369369369691e-08,-3.102723771343820491e-01
3.479279279279279458e-08,-3.072863993387536796e-01
3.489189189189189224e-08,-3.043386139548409641e-01
3.499099099099098990e-08,-3.014284123007746619e-01
3.509009009009009418e-08,-2.985551972985343028e-01
3.518918918918919184e-08,-2.957183832166834780e-01
3.528828828828828950e-08,-2.929173954196004348e-01
3.538738738738738716e-08,-2.901516701230251738e-01
3.548648648648648482e-08,-2.874206541557411398e-01
3.558558558558558910e-08,-2.847238047272193651e-01
3.568468468468468676e-08,-2.820605892010599192e-01
3.578378378378378443e-08,-2.794304848740645220e-01
3.588288288288288209e-08,-2.768329787607872183e-01
3.598198198198198637e-08,-2.742675673834089611e-01
3.608108108108108403e-08,-2.717337565667888311e-01
3.618018018018018169e-08,-2.692310612385477309e-01
3.627927927927927935e-08,-2.667590052340485518e-01
3.637837837837837701e-08,-2.643171211061357551e-01
3.647747747747748129e-08,-2.619049499395055269e-01
3.657657657657657895e-08,-2.595220411695802198e-01
3.667567567567567661e-08,-2.571679524057624566e-01
3.677477477477477427e-08,-2.548422492589532684e-01
3.687387387387387194e-08,-2.525445051732164159e-01
3.697297297297297621e-08,-2.502743012614779827e-01
3.707207207207207388e-08,-2.480312261451535494e-01
3.717117117117117154e-08,-2.458148757975950616e-01
3.727027027027026920e-08,-2.436248533912588610e-01
3.736936936936937348e-08,-2.414607691484927932e-01
3.746846846846847114e-08,-2.393222401958484125e-01
3.756756756756756880e-08,-2.372088904218221384e-01
3.766666666666666646e-08,-2.351203503379381554e-01
3.776576576576576412e-08,-2.330562569430827125e-01
3.786486486486486840e-08,-2.310162535910048054e-01
3.796396396396396606e-08,-2.289999898609016149e-01
3.806306306306306373e-08,-2.270071214310059038e-01
3.816216216216216139e-08,-2.250373099550993794e-01
3.826126126126126567e-08,-2.230902229418751659e-01
3.836036036036036333e-08,-2.211655336370756952e-01
3.845945945945946099e-08,-2.192629209083335196e-01
3.855855855855855865e-08,-2.173820691326479315e-01
3.865765765765765631e-08,-2.155226680864267275e-01
3.875675675675676059e-08,-2.136844128380296082e-01
3.885585585585585825e-08,-2.118670036427491854e-01
3.895495495495495591e-08,-2.100701458401656174e-01
3.905405405405405357e-08,-2.082935497538176972e-01
3.915315315315315124e-08,-2.065369305931293586e-01
3.925225225225225551e-08,-2.048000083575357289e-01
3.935135135135135318e-08,-2.030825077427536318e-01
3.945045045045045084e-08,-2.013841580491413930e-01
3.954954954954954850e-08,-1.997046930920975960e-01
3.964864864864865278e-08,-1.980438511144464175e-01
3.974774774774775044e-08,-1.964013747007610222e-01
3.984684684684684810e-08,-1.947770106935756973e-01
3.994594594594594576e-08,-1.931705101114419565e-01
4.004504504504504342e-08,-1.915816280687811790e-01
4.014414414414414770e-08,-1.900101236974908459e-01
4.024324324324324536e-08,-1.884557600702607416e-01
4.034234234234234303e-08,-1.869183041255570443e-01
4.044144144144144069e-08,-1.853975265942346684e-01
4.054054054054054497e-08,-1.838932019277368657e-01
4.063963963963964263e-08,-1.824051082278449754e-01
4.073873873873874029e-08,-1.809330271779389099e-01
4.083783783783783795e-08,-1.794767439757339877e-01
4.093693693693693561e-08,-1.780360472674571704e-01
4.103603603603603989e-08,-1.766107290834286470e-01
4.113513513513513755e-08,-1.752005847750151002e-01
4.123423423423423521e-08,-1.738054129529212344e-01
4.133333333333333287e-08,-1.724250154267891466e-01
4.143243243243243054e-08,-1.710591971460726501e-01
4.153153153153153481e-08,-1.697077661421579065e-01
4.163063063063063248e-08,-1.683705334716999735e-01
4.172972972972973014e-08,-1.670473131611465434e-01
4.182882882882882780e-08,-1.657379221524220014e-01
4.192792792792793208e-08,-1.644421802497429141e-01
4.202702702702702974e-08,-1.631599100675405478e-01
4.212612612612612740e-08,-1.618909369794623299e-01
4.222522522522522506e-08,-1.606350890684290489e-01
4.232432432432432272e-08,-1.593921970777221475e-01
4.242342342342342700e-08,-1.581620943630778486e-01
4.252252252252252466e-08,-1.569446168457647173e-01
4.262162162162162233e-08,-1.557396029666212323e-01
4.272072072072071999e-08,-1.545468936410330507e-01
4.281981981981981765e-08,-1.533663322148266228e-01
4.291891891891892193e-08,-1.521977644210592839e-01
4.301801801801801959e-08,-1.510410383376852295e-01
4.311711711711711725e-08,-1.498960043460766667e-01
4.321621621621621491e-08,-1.487625150903822691e-01
4.331531531531531919e-08,-1.476404254377023384e-01
4.341441441441441685e-08,-1.465295924390635773e-01
4.351351351351351451e-08,-1.454298752911743764e-01
4.361261261261261217e-08,-1.443411352989439345e-01
4.371171171171170984e-08,-1.432632358387477267e-01
4.381081081081081412e-08,-1.421960423224225556e-01
4.390990990990991178e-08,-1.411394221619753087e-01
4.400900900900900944e-08,-1.400932447349887977e-01
4.410810810810810710e-08,-1.390573813507102463e-01
4.420720720720721138e-08,-1.380317052168064385e-01
4.430630630630630904e-08,-1.370160914067714841e-01
4.440540540540540670e-08,-1.360104168279719639e-01
4.450450450450450436e-08,-1.350145601903165182e-01
4.460360360360360202e-08,-1.340284019755354772e-01
4.470270270270270630e-08,-1.330518244070572897e-01
4.480180180180180396e-08,-1.320847114204692641e-01
4.490090090090090163e-08,-1.311269486345486013e-01
4.499999999999999929e-08,-1.301784233228532872e-01
4.509909909909909695e-08,-1.292390243858589360e-01
4.519819819819820123e-08,-1.283086423236307616e-01
4.529729729729729889e-08,-1.273871692090192131e-01
4.539639639639639655e-08,-1.264744986613668687e-01
4.549549549549549421e-08,-1.255705258207175101e-01
4.559459459459459849e-08,-1.246751473225147511e-01
4.569369369369369615e-08,-1.237882612727813497e-01
4.579279279279279381e-08,-1.229097672237674937e-01
4.589189189189189147e-08,-1.220395661500593837e-01
4.599099099099098914e-08,-1.211775604251376925e-01
4.609009009009009342e-08,-1.203236537983763399e-01
4.618918918918919108e-08,-1.194777513724728790e-01
4.628828828828828874e-08,-1.186397595813004496e-01
4.638738738738738640e-08,-1.178095861681734136e-01
4.648648648648649068e-08,-1.169871401645175557e-01
4.658558558558558834e-08,-1.161723318689364265e-01
4.668468468468468600e-08,-1.153650728266653741e-01
4.678378378378378366e-08,-1.145652758094056756e-01
4.688288288288288132e-08,-1.137728547955305786e-01
4.698198198198198560e-08,-1.129877249506553993e-01
4.708108108108108326e-08,-1.122098026085648348e-01
4.718018018018018093e-08,-1.114390052524888985e-01
4.727927927927927859e-08,-1.106752514967216522e-01
4.737837837837837625e-08,-1.099184610685750296e-01
4.747747747747748053e-08,-1.091685547906606907e-01
4.757657657657657819e-08,-1.084254545634939226e-01
4.767567567567567585e-08,-1.076890833484120263e-01
4.777477477477477351e-08,-1.069593651508018994e-01
4.787387387387387779e-08,-1.062362250036297112e-01
4.797297297297297545e-08,-1.055195889512670904e-01
4.807207207207207311e-08,-1.048093840336071364e-01
4.817117117117117078e-08,-1.041055382704654253e-01
4.827027027027026844e-08,-1.034079806462594453e-01
4.836936936936937272e-08,-1.027166410949611336e-01
4.846846846846847038e-08,-1.020314504853174070e-01
4.856756756756756804e-08,-1.013523406063324001e-01
4.866666666666666570e-08,-1.006792441530075383e-01
4.876576576576576336e-08,-1.000120947123330079e-01
4.886486486486486764e-08,-9.935082674952655513e-02
4.896396396396396530e-08,-9.869537559451434239e-02
4.906306306306306296e-08,-9.804567742864886415e-02
4.916216216216216062e-08,-9.740166927165981592e-02
4.926126126126126490e-08,-9.676328896883291952e-02
4.936036036036036256e-08,-9.613047517841241674e-02
4.945945945945946023e-08,-9.550316735922254052e-02
4.955855855855855789e-08,-9.488130575850409199e-02
4.965765765765765555e-08,-9.426483139996194582e-02
4.975675675675675983e-08,-9.365368607201873807e-02
4.985585585585585749e-08,-9.304781231627178018e-02
4.995495495495495515e-08,-9.244715341614807846e-02
5.005405405405405281e-08,-9.185165338575460026e-02
5.015315315315315709e-08,-9.126125695891960932e-02
5.025225225225225475e-08,-9.067590957842147636e-02
5.035135135135135241e-08,-9.009555738540098169e-02
5.045045045045045008e-08,-8.952014720895444533e-02
5.054954954954954774e-08,-8.894962655590332723e-02
5.064864864864865202e-08,-8.838394360073752176e-02
5.074774774774774968e-08,-8.782304717572887720e-02
5.084684684684684734e-08,-8.726688676121141519e-02
5.094594594594594500e-08,-8.671541247602558566e-02
5.104504504504504266e-08,-8.616857506812314327e-02
5.114414414414414694e-08,-8.562632590532968935e-02
5.124324324324324460e-08,-8.508861696626193738e-02
5.134234234234234226e-08,-8.455540083139656549e-02
5.144144144144143992e-08,-8.402663067428829680e-02
5.154054054054054420e-08,-8.350226025293389087e-02
5.163963963963964186e-08,-8.298224390127972860e-02
5.173873873873873953e-08,-8.246653652087000685e-02
5.183783783783783719e-08,-8.195509357263300321e-02
5.193693693693693485e-08,-8.144787106880313488e-02
5.203603603603603913e-08,-8.094482556497586967e-02
5.213513513513513679e-08,-8.044591415229331022e-02
5.223423423423423445e-08,-7.995109444975780078e-02
5.233333333333333211e-08,-7.946032459667162762e-02
5.243243243243243639e-08,-7.897356324519989867e-02
5.253153153153153405e-08,-7.849076955305507586e-02
5.263063063063063171e-08,-7.801190317630002369e-02
5.272972972972972938e-08,-7.753692426226825585e-02
5.282882882882882704e-08,-7.706579344259888165e-02
5.292792792792793132e-08,-7.659847182638390706e-02
5.302702702702702898e-08,-7.613492099342664132e-02
5.312612612612612664e-08,-7.567510298760800336e-02
5.322522522522522430e-08,-7.521898031036003407e-02
5.332432432432432196e-08,-7.476651591424374188e-02
5.342342342342342624e-08,-7.431767319662993532e-02
5.352252252252252390e-08,-7.387241599348109977e-02
5.362162162162162156e-08,-7.343070857323198697e-02
5.372072072072071922e-08,-7.299251563076809834e-02
5.381981981981982350e-08,-7.255780228149955047e-02
5.391891891891892116e-08,-7.212653405552887920e-02
5.401801801801801883e-08,-7.169867689191113114e-02
5.411711711711711649e-08,-7.127419713300453541e-02
5.421621621621621415e-08,-7.085306151891025694e-02
5.431531531531531843e-08,-7.043523718199951045e-02
5.441441441441441609e-08,-7.002069164152675829e-02
5.451351351351351375e-08,-6.960939279832688287e-02
5.461261261261261141e-08,-6.920130892959572289e-02
5.471171171171171569e-08,-6.879640868375168361e-02
5.481081081081081335e-08,-6.839466107537772732e-02
5.490990990990991101e-08,-6.799603548024155120e-02
5.500900900900900868e-08,-6.760050163039331428e-02
5.510810810810810634e-08,-6.720802960933920656e-02
5.520720720720721062e-08,-6.681858984728951401e-02
5.530630630630630828e-08,-6.643215311648006938e-02
5.540540540540540594e-08,-6.604869052656560380e-02
5.550450450450450360e-08,-6.566817352008399999e-02
5.560360360360360126e-08,-6.529057386799000384e-02
5.570270270270270554e-08,-6.491586366525725627e-02
5.580180180180180320e-08,-6.454401532654774343e-02
5.590090090090090086e-08,-6.417500158194687498e-02
5.599999999999999852e-08,-6.380879547276380181e-02
5.609909909909910280e-08,-6.344537034739530790e-02
5.619819819819820046e-08,-6.308469985725265183e-02
5.629729729729729813e-08,-6.272675795274970656e-02
5.639639639639639579e-08,-6.237151887935191152e-02
